Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
38,-0.15500723,-0.012771528,-0.07342638,-0.14123093,0.18188907,0.3605109,-0.012313059,0.07158518,-0.49575874,0.18634641,-0.3711861,0.04509681,-0.20019236,0.08566195,-0.37804636,0.2502156,1.0947444,1.6796286,0.0065301936,-0.011258037,-0.35689571,-0.1843112,-0.058284007,0.9859626,1.6733947,0.0058831386,-0.0074458397,-0.9990174,0.9012642,0.9641497,0.28597692,1.1055722,0.15240876,-1.1367351,-0.024828643,7.9598856,1.3176354,-0.17692706,0.16910616,1.2217094,0.7320647,1.3117509,-2.4074218,0.36341605,-0.02478096,0.069826655,0.10325506,-1.6882514,0.027887072,1.303727,-1.9768488,0.020505764,-0.013912831,-0.057274822
39,-0.16333783,-0.003359265,-0.064649284,-0.14014818,0.19558977,0.36321697,-0.023589438,0.07122249,-0.417265,0.19891047,-0.37175575,0.047054,-0.18615305,0.07472362,-0.36488634,0.20647132,1.1351626,1.6792402,0.006700524,-0.009783958,-0.36898085,-0.19697122,-0.024833675,0.96476936,1.6735814,0.005888034,-0.00750428,-0.5999474,0.95717573,0.8277302,-0.056517586,1.5247295,0.46350342,-1.1141332,-0.061471693,7.720572,1.1996241,0.12803207,0.19945218,1.5186166,-2.2162685,1.3460689,-5.483053,6.2782025,-0.04563835,-0.008081223,0.15780884,-0.9161407,-2.069983,4.5762324,-2.1943545,0.018691223,0.009562856,0.017775169
40,-0.16881676,0.005036359,-0.054680884,-0.14221673,0.20966727,0.36721927,-0.03438426,0.06765816,-0.3432045,0.21061935,-0.37060186,0.047853205,-0.17251033,0.071227744,-0.35708004,0.1760298,1.1723905,1.6784791,0.0066414364,-0.008975198,-0.38751832,-0.20764188,-0.007628417,0.9616551,1.6741468,0.0060259355,-0.0066710645,-0.622321,0.5642966,1.0318925,-0.13449733,0.6582287,0.29602763,-0.91056204,-0.66108817,7.1134953,1.1711822,0.07184768,-0.19775285,1.3040015,0.7832213,0.41896883,-1.645261,2.164512,-0.0856016,-0.003438969,0.04717277,-2.467713,-0.49089676,-0.016464852,0.8769647,0.06952803,0.012344389,0.10796461
41,-0.1759473,0.011613951,-0.04315524,-0.14568758,0.22225828,0.37034354,-0.04373803,0.061048426,-0.28029796,0.2208895,-0.37093922,0.046858124,-0.1563364,0.07034302,-0.35577017,0.1476034,1.2073126,1.6777377,0.0064701494,-0.008279731,-0.41855827,-0.2246225,0.016999543,1.0103563,1.6746465,0.005383083,-0.004870363,-0.6984753,0.75470304,1.1869943,-0.46531683,1.5432531,0.4582261,-0.969326,-0.61313903,5.636883,0.8364003,-0.0068392768,0.018108424,1.8098578,-0.6416789,-0.07977583,-3.555174,4.298542,-0.06759831,-0.023871409,0.07569382,-3.4625905,-2.4434056,3.9367263,7.3037534,0.04102901,-0.09376091,0.20196496
42,-0.18159838,0.019130759,-0.030697953,-0.15079027,0.23916306,0.37809944,-0.052884806,0.054664247,-0.23309869,0.2265722,-0.36828318,0.047624502,-0.13582818,0.06285375,-0.35980055,0.111905865,1.2433459,1.6769462,0.0061448496,-0.008036135,-0.44005546,-0.24208608,0.03886477,1.0551589,1.6751382,0.0054023354,-0.0041356045,-0.5439791,0.71411115,1.2419821,-0.4854505,1.7414279,0.9340169,-0.83047456,-0.6439022,4.149821,0.43283167,0.41751313,0.083066545,2.1653728,-0.8258449,-0.6122279,-3.57835,3.1554074,-0.081699595,-0.035654902,0.0012309894,-1.3411393,-1.3386356,1.1843067,2.786211,0.049808577,0.042900164,0.016874984
43,-0.18995556,0.02487928,-0.019988699,-0.15390556,0.25619736,0.3874001,-0.058589477,0.0486632,-0.19967788,0.2273999,-0.36473817,0.047474816,-0.11686271,0.063479476,-0.36634287,0.08781832,1.2643204,1.6760943,0.0056039314,-0.008042112,-0.4469041,-0.24974367,0.028648691,1.0699284,1.6755632,0.006308102,-0.0041459464,-1.0465333,0.49861032,0.9172522,-0.14309762,1.6343033,0.9583741,-0.39716783,-0.54415184,2.7890208,-0.21210383,0.32764965,-0.05671808,1.7030997,0.613647,-0.6748527,-1.7167059,1.4529437,-0.08314833,-0.059598137,-8.79238e-05,-0.2501759,-0.4279946,-2.3529277,0.6672157,0.03665826,0.1064023,-0.007818516
44,-0.20287599,0.028216144,-0.012817027,-0.15211327,0.2664011,0.39781746,-0.060264997,0.04298952,-0.17978273,0.22131224,-0.36106366,0.04609548,-0.10299893,0.08238113,-0.38064072,0.10207496,1.268381,1.6754217,0.004637658,-0.008020273,-0.44662055,-0.2475661,-0.009591661,1.070821,1.6759226,0.006954506,-0.0041907164,-1.4848186,0.32877076,0.7403166,0.23360762,1.2638537,0.9951471,-0.09928659,-0.5646643,1.4914773,-0.85573274,0.29888135,-0.106622525,1.2173195,2.7136364,-1.893169,3.357832,-0.23796217,-0.056310583,-0.10671748,0.004343101,0.26148626,0.63125193,-4.7198057,-0.2910337,0.0339133,0.041979883,-0.0024559177
45,-0.21933973,0.030829536,-0.005305986,-0.14913431,0.28089312,0.40773118,-0.059925783,0.0371388,-0.17162451,0.2118823,-0.3578926,0.045026045,-0.091295734,0.112467565,-0.39620462,0.12903507,1.2643067,1.6752899,0.004347551,-0.007815989,-0.43797156,-0.24000834,-0.05595373,1.0547996,1.6761866,0.006918838,-0.004568679,-1.7318577,0.20184441,0.7477474,0.32874045,1.5288149,0.9894873,0.12775989,-0.5996595,0.39372608,-0.92615443,0.34006467,-0.12368903,1.1420652,3.2041383,-1.3431962,2.295364,-0.5239051,0.006294437,0.006018041,0.02711486,1.243828,0.8302899,-4.6139326,-2.4196975,0.022537036,-0.024381045,-0.051078804
46,-0.23532377,0.031637542,0.00201517,-0.14602159,0.2970654,0.41943654,-0.057106633,0.031025417,-0.17292109,0.20391613,-0.3511558,0.043099366,-0.07940677,0.14038253,-0.40714288,0.14161351,1.2621294,1.6756724,0.0047411527,-0.007675738,-0.42156875,-0.2366003,-0.08510365,1.0129353,1.6762645,0.0061644195,-0.0055645686,-1.4887726,-0.029597776,0.7468046,0.25401926,1.6825614,1.2593547,0.39434528,-0.63552684,-0.42896923,-0.71265185,0.8771886,-0.27888948,1.2336129,2.5368724,-0.93699527,0.62011635,-0.03580585,0.050900184,0.051911272,0.0072708474,1.8681842,0.031577367,-1.8770132,-5.299102,0.0020033359,-0.094476596,-0.11592898
47,-0.25112376,0.03038795,0.009685396,-0.14237241,0.31106547,0.43121672,-0.052465726,0.02447154,-0.1801124,0.18951969,-0.34228557,0.039685585,-0.064892165,0.1532306,-0.41782433,0.13630597,1.2929105,1.6763515,0.005007881,-0.0071655344,-0.40368655,-0.23859015,-0.09653433,0.9665533,1.6761807,0.005170187,-0.006160661,-1.6698984,-0.17723693,0.7939822,0.5273828,1.0679955,1.1101424,0.4761562,-0.6798504,-0.85272473,-2.1384091,0.8900199,-0.37721422,1.6158564,0.5297982,-1.1500618,-1.224005,4.9981356,0.072353296,0.013652838,0.06544586,1.7380108,-0.32971397,-0.6892972,-4.218753,-0.012546755,-0.0974944,-0.03298497
48,-0.270495,0.027932234,0.017325945,-0.13345854,0.31604353,0.44047186,-0.047332067,0.018053183,-0.19001801,0.1642763,-0.3339068,0.03495008,-0.04807275,0.15674083,-0.422398,0.1027963,1.338987,1.6771103,0.00557028,-0.007093413,-0.39516658,-0.24667689,-0.09418521,0.9494113,1.6759275,0.0042030523,-0.0058436454,-2.146112,-0.27376628,0.7183785,1.1736163,0.09455643,0.7957779,0.5357979,-0.5962828,-1.0744724,-2.6330779,0.7926653,-0.5188626,1.6933801,0.27556574,-0.025409153,-4.61644,4.338578,0.07390078,0.07118875,-0.01907871,0.28542504,-1.1012549,0.80337137,-0.14005038,-0.030161861,-0.09159708,0.057117745
49,-0.2945582,0.025086923,0.023748368,-0.11854964,0.31272432,0.4463983,-0.04163444,0.0128704645,-0.20136221,0.13795823,-0.3261987,0.02951405,-0.031082137,0.15676802,-0.42699555,0.06265523,1.3810391,1.6780479,0.005656408,-0.00786644,-0.3963409,-0.25524035,-0.091734394,0.9582137,1.6755769,0.003634865,-0.0052681165,-2.6454227,-0.30377734,0.5587866,1.6714723,-0.5502173,0.37744597,0.63028896,-0.45957124,-1.1511581,-2.617034,0.672006,-0.57834846,1.6482577,-0.16756122,-0.7344133,-3.6345527,4.116893,0.0999135,-0.019193666,-0.10074753,-0.37174132,-0.71232367,-0.102545895,1.5345589,-0.03673605,-0.039842777,0.054669525
50,-0.32219788,0.021954315,0.028174138,-0.10043232,0.30498606,0.4486085,-0.0345103,0.008902967,-0.21278481,0.11224182,-0.31845337,0.023284722,-0.015878582,0.15590298,-0.43858168,0.03898422,1.4016402,1.6789972,0.005194597,-0.009555118,-0.39888075,-0.25946814,-0.09397903,0.96340036,1.6752107,0.0033456392,-0.0052069877,-2.8412333,-0.3133848,0.372483,1.8769528,-0.8944254,0.102537744,0.76084274,-0.36428976,-1.1291138,-2.5236094,0.8253338,-0.6492196,1.4418696,-0.082056634,-1.4405227,-1.5924122,0.7835519,0.09051983,-0.055777825,-0.19174355,-0.18948002,-0.23854016,-0.29874805,-0.102695726,-0.03534722,-0.023407266,-0.0147434035
51,-0.35075393,0.018956095,0.03133002,-0.08139196,0.29453468,0.44838646,-0.026522582,0.005479677,-0.2237333,0.08790759,-0.308747,0.016715923,-0.0033754152,0.15702853,-0.4561969,0.038281303,1.390086,1.6798933,0.0045304955,-0.011390016,-0.39777356,-0.25245273,-0.110897556,0.9400872,1.6749908,0.0032537295,-0.005825977,-2.8585641,-0.2956695,0.282148,1.9117221,-1.1297954,-0.103480026,0.82649666,-0.33196557,-1.0709633,-2.3674095,1.0665241,-0.67047095,1.1353418,0.20194252,-1.9564515,0.8774469,-2.3649883,0.087260045,-0.06754062,-0.17170162,0.2937272,1.278137,-2.548404,-3.7177367,-0.015906906,-0.0050011803,-0.07891298
52,-0.3793964,0.015522867,0.032941654,-0.06219968,0.28261703,0.4463742,-0.016959472,0.0022675763,-0.23421012,0.06510157,-0.2968501,0.008650443,0.006883398,0.15471962,-0.47187114,0.044390958,1.3580099,1.680698,0.0041487343,-0.01254309,-0.3949055,-0.24244553,-0.12421964,0.8995821,1.6747693,0.002889329,-0.0063094636,-2.8069727,-0.37607816,0.088112354,1.9075214,-1.2321156,-0.21149309,1.041988,-0.31973872,-1.0363934,-2.2192402,1.3285142,-0.9036338,0.95169586,-0.5251608,-1.3095238,0.45336416,-3.7561703,0.07485065,-0.02426878,-0.0853608,0.25896284,0.8341825,-0.573912,-4.2630167,-0.023660855,-0.0481403,-0.032458894
53,-0.40778494,0.011251277,0.03340652,-0.04459419,0.26998958,0.44207814,-0.005697493,-0.0015238752,-0.24439433,0.043947004,-0.28454348,-0.0017387394,0.015477485,0.14820841,-0.48155022,0.044862237,1.3239251,1.6812006,0.004157154,-0.01244425,-0.3928488,-0.23873542,-0.115007915,0.8617814,1.6745931,0.0024155811,-0.0061917286,-2.7839131,-0.458821,0.043826587,1.6047072,-1.2642065,-0.5354773,1.1625594,-0.4359365,-1.0063764,-2.0382254,1.2087083,-1.1294807,0.8191334,-0.7325916,-0.7479384,-0.20621729,-3.1933281,0.037385758,0.011595821,0.051938176,0.16429313,0.09675106,1.8546618,-3.4762983,-0.013592404,-0.04347923,0.031022713
54,-0.4337855,0.006623649,0.03398331,-0.03181721,0.25754672,0.43574795,0.0060740574,-0.006306236,-0.25443074,0.025267052,-0.27268058,-0.014020503,0.023984132,0.13671258,-0.48566812,0.033291336,1.3011322,1.6813406,0.0044474425,-0.011468442,-0.39045504,-0.23954064,-0.091874085,0.8342129,1.6744744,0.0022115752,-0.005561962,-2.4216864,-0.45387936,0.06970162,1.0348039,-1.2209615,-0.654644,1.1790416,-0.4927967,-0.99917644,-1.7309452,1.2165084,-1.2835473,0.86566883,-1.4123679,-0.19925472,-1.7462534,-1.7065873,0.0024758845,0.034916047,0.11388741,0.28696087,-0.18698822,2.5978696,-2.3043828,-0.010564623,-0.00866487,0.074549116
55,-0.4548305,0.0018467109,0.034301214,-0.025050614,0.24553993,0.4306958,0.018045928,-0.0034148092,-0.26625618,-0.0036444133,-0.2597,-0.028357422,0.032395527,0.11760751,-0.48944452,0.0150483465,1.2938896,1.6812698,0.004668841,-0.010399723,-0.387888,-0.2394692,-0.076040745,0.8202769,1.6745553,0.0024285128,-0.0046531023,-1.9131974,-0.533433,0.0010745276,0.44551992,-1.1956682,-0.40099546,1.2168876,0.8795619,-1.3280746,-3.9018695,1.3290704,-1.5822809,0.8209587,-2.2183895,-0.47115338,-1.8656017,-0.122996986,-0.011239523,0.015791988,0.09917221,0.25774065,0.10517942,0.97206146,-0.83362925,0.01540635,0.03367096,0.09414435
56,-0.47189084,-0.0041861297,0.03498892,-0.024549924,0.23328412,0.42584398,0.029387897,0.006579449,-0.27952567,-0.048929732,-0.24694626,-0.045804575,0.039796572,0.10038339,-0.4989606,0.0075504887,1.2886635,1.6809692,0.0047837775,-0.009704643,-0.3847083,-0.23133759,-0.095002785,0.8078095,1.6749315,0.003233683,-0.0038430907,-1.5701864,-0.630524,0.13141058,-0.24608417,-1.2437761,-0.59601307,1.0432651,0.9296275,-1.2689426,-4.761935,1.2177352,-1.8245084,0.7255892,-1.4154489,-1.2659501,-0.07138239,-0.7602227,-0.03692171,0.010440566,0.05452182,0.37980068,1.2334977,-3.6231794,-1.5096161,0.044633824,0.095626704,0.07245146
57,-0.48567563,-0.010774722,0.035670843,-0.031080563,0.22068347,0.41801292,0.0392627,0.013335545,-0.29047623,-0.09577155,-0.23505004,-0.066095196,0.04587289,0.09287487,-0.5113429,0.015370794,1.2701602,1.6804656,0.0048425207,-0.00957576,-0.38168186,-0.22741272,-0.11965884,0.7966857,1.6753178,0.0039165565,-0.003166875,-1.236838,-0.6409034,0.025545055,-0.92683136,-1.2859178,-0.896781,0.93024564,0.51176745,-0.9751687,-4.562858,1.1816667,-2.1225443,0.52881753,-0.33178478,-1.2207439,1.3128092,-2.5222933,-0.05425607,0.0045113857,-0.004927548,0.2557234,-0.13167006,-1.7632656,-0.88277864,0.03554839,0.055468023,0.06311834
58,-0.49592465,-0.016322989,0.035810612,-0.044036396,0.20718956,0.40777043,0.047297064,0.016526582,-0.2987409,-0.13938968,-0.22312005,-0.087321386,0.04994908,0.08982872,-0.5271052,0.037269466,1.2541914,1.6800721,0.004721635,-0.009461716,-0.3811202,-0.231748,-0.13394454,0.78609604,1.6756295,0.0043650875,-0.002876107,-0.9309894,-0.50670403,0.010309358,-1.5327648,-1.3999425,-1.1607374,0.725302,0.18789549,-0.71655595,-4.208312,1.1520983,-2.127886,0.33452126,-0.27818006,-1.8018696,2.7308614,-0.9869288,-0.031171981,-0.018007645,0.017486662,-0.07315868,-0.6295682,-1.2249926,-1.1643707,0.02842675,0.039072923,0.013194081
59,-0.5040879,-0.02029539,0.036463153,-0.063172966,0.1921863,0.39445135,0.052943684,0.017121183,-0.30589604,-0.17651597,-0.21298344,-0.107519746,0.05231293,0.08752681,-0.54487574,0.06158135,1.2531357,1.6798247,0.0047624554,-0.009324337,-0.38806412,-0.24177274,-0.12411879,0.78328764,1.6756436,0.0042131827,-0.0027762516,-0.71814364,-0.3820296,-0.0023374956,-2.1864564,-1.559672,-1.2450846,0.6210972,0.14829426,-1.0887011,-2.3286288,0.8924847,-2.044182,0.058641557,-0.1525544,-1.7244176,2.2351513,0.41531715,-0.021073697,0.013544263,0.01042853,-1.0580041,-1.2319787,2.3144243,0.24333349,-0.009433561,-0.036396638,0.0074539734
60,-0.5103653,-0.020235874,0.03974076,-0.08948309,0.17456178,0.37470618,0.053186983,0.013652946,-0.31188077,-0.1489044,-0.20564711,-0.12266034,0.054776564,0.08856284,-0.55524486,0.073963515,1.2579197,1.679563,0.0049119564,-0.009365025,-0.40102533,-0.25539026,-0.08377971,0.7824635,1.6754996,0.003903093,-0.0029051076,-0.50218284,0.36306152,0.47887832,-2.9494696,-1.8982052,-2.356955,-0.3879316,-0.48303688,-0.2900152,5.1840167,0.6648729,-1.061183,0.28995165,0.28805926,-0.62156147,0.6313344,0.52672297,-0.02823965,0.01392525,-0.010306872,-1.4434457,-1.3939297,5.064501,-0.2956232,-0.014805922,-0.025750237,-0.021215394
61,-0.50942034,-0.014882754,0.0399249,-0.123271294,0.1540135,0.3549084,0.050352406,0.011988807,-0.31362134,-0.12037773,-0.1952561,-0.13603052,0.05253511,0.09332827,-0.53901166,0.06778282,1.2241352,1.6790376,0.0045616324,-0.010883722,-0.4278042,-0.2565364,-0.12200416,0.7964668,1.6756066,0.0055074506,-0.0026373349,0.44617522,0.7156027,-0.14939585,-3.6951373,-2.209169,-1.8855617,-0.41187754,-0.10971059,0.15664582,-0.77684915,1.208178,-1.3891046,-0.43924606,0.57441425,3.0037997,-1.4075345,-5.8134785,-0.06234026,-0.058922403,-0.20623387,-3.3746452,0.6273695,-9.048168,2.3765392,0.015133272,0.23059115,0.044327945
62,-0.5014979,-0.008100841,0.03613826,-0.16481356,0.12977959,0.33865505,0.049268246,0.015584974,-0.31707853,-0.09668026,-0.18377861,-0.15253317,0.0499435,0.08034843,-0.4960286,0.027231183,1.1686014,1.6787921,0.0038229728,-0.012553386,-0.46095586,-0.2698054,-0.16686544,0.83633375,1.6752149,0.0063216127,-0.0020790324,0.96080697,0.6329315,-0.4431193,-4.4370227,-2.5591977,-1.7356716,-0.0049169394,0.434525,-0.26564926,3.9492912,1.0861082,-1.7988598,-0.048675757,-2.4254515,5.0554028,-5.5705004,-5.361297,-0.008808723,-0.08189617,-0.14461759,-3.3364594,-2.5346317,-1.8263347,4.967169,-0.05929798,0.015722029,0.057932027
63,-0.4925081,-0.0015708752,0.033933237,-0.21595505,0.10078895,0.3174167,0.047683585,0.02014002,-0.32164958,-0.08401678,-0.18183632,-0.16763932,0.050032552,0.06332572,-0.4674515,0.02488834,1.1364166,1.678901,0.0022406979,-0.012869415,-0.47341943,-0.29748327,-0.15811595,0.8518886,1.6748742,0.006092227,-0.0019278736,0.98603874,0.6209334,-0.18912074,-5.576067,-3.1000414,-2.1163719,-0.11874132,0.63453984,-0.90154725,1.0838478,-0.28677323,-1.4001234,-0.028787298,-1.316844,1.5354068,3.0841506,-1.8473239,0.021811334,-0.18029462,0.018769052,0.08071764,-2.9054215,2.4992893,-0.52338165,-0.019284116,-0.03719355,-0.0002999924
64,-0.47816697,0.0027707028,0.031827997,-0.2766407,0.06794996,0.2974639,0.048001137,0.026793547,-0.33238977,-0.053386062,-0.1857173,-0.1820085,0.052410036,0.037023798,-0.45189977,0.051370714,1.1416329,1.6796165,0.0009238738,-0.012859491,-0.46892786,-0.32879937,-0.11454681,0.85919183,1.6747192,0.005268089,-0.0014669625,1.7766538,0.1474904,-0.41641712,-6.367132,-3.3265262,-1.5354632,0.4111948,0.78321654,-1.6524317,2.9678636,-0.4524937,-1.6994253,0.2124911,-3.388264,1.6846552,2.3963413,1.8679771,0.09188518,-0.10568844,-0.010159156,0.776113,-3.3043053,5.4865294,1.4487754,-0.012359403,-0.09784194,0.06395112
65,-0.4566573,0.004547372,0.029534532,-0.34328812,0.03459484,0.2823001,0.04976605,0.032688435,-0.3477201,-0.03658112,-0.19073994,-0.19545391,0.05690803,0.0029045208,-0.42728674,0.04662674,1.1502396,1.6804465,0.001234385,-0.013259438,-0.44951677,-0.34746078,-0.088141344,0.846783,1.6747926,0.005161572,-0.0015333234,2.3661582,0.2056197,-0.26984352,-6.779095,-3.3124619,-1.3373511,0.14319351,0.70938796,-1.775992,1.9205,-0.545577,-1.1208817,0.46033335,-3.3952935,2.9363308,-2.2154372,0.19525304,0.074854806,0.087165855,-0.051403396,2.6697984,-0.95662445,0.936335,-2.9436424,0.014370959,0.025456825,-0.035342176
66,-0.43261302,0.007771999,0.027008366,-0.41106504,0.0025050356,0.26837936,0.049786527,0.041394833,-0.36701792,-0.012609364,-0.19838966,-0.20301853,0.060734525,-0.021324888,-0.39900017,0.030620044,1.1290071,1.6808133,0.0018968316,-0.014108463,-0.4207245,-0.3508687,-0.092865735,0.81734437,1.6750453,0.0055518947,-0.0015580493,2.4120712,0.44033656,-0.20013037,-6.754558,-3.121817,-1.4836843,-0.16530158,0.9372736,-1.9485065,2.581396,-0.90402573,-0.45205152,0.38664404,-1.8331509,2.7257078,-1.269222,-3.557393,0.018833326,0.054676212,-0.09450098,3.019325,0.05189039,-1.3293176,-2.938858,0.02857509,0.04205491,0.012163165
67,-0.4081883,0.013129345,0.025936916,-0.477938,-0.025813524,0.2515242,0.045599867,0.050273016,-0.38478684,0.013449125,-0.20852163,-0.20368294,0.06567218,-0.03194719,-0.38307086,0.049293984,1.0835224,1.6808203,0.0017878847,-0.014853205,-0.38993657,-0.35093832,-0.0987396,0.7958289,1.6752132,0.0057384516,-0.0011807386,2.4831762,0.5629793,-0.049986023,-6.6298532,-2.60719,-1.8279041,-0.5712556,0.8150825,-1.5965856,2.561443,-1.0405627,0.1493919,0.59559906,-0.609571,0.9055769,3.8141413,-5.1526623,-0.0058323396,-0.036287613,-0.061563898,3.1046355,-0.039594173,-0.13230328,-1.6424794,0.011297734,0.008679748,0.047342405
68,-0.38269338,0.018228685,0.025013903,-0.54216474,-0.04833994,0.23176827,0.03922479,0.05767284,-0.39726704,0.03750683,-0.218435,-0.20085244,0.073721565,-0.04832154,-0.37545463,0.08453364,1.0547253,1.6809769,0.0014769711,-0.014800062,-0.36366457,-0.35555434,-0.09151022,0.8021422,1.6751139,0.005645749,-0.0005225154,2.5885386,0.46669108,-0.12829195,-6.2623196,-2.0362973,-2.0835996,-0.6704165,0.6878696,-0.9813084,2.2607698,-0.9478975,0.35785583,0.921119,-2.28651,0.6712663,3.3558178,-1.4567298,0.0245171,-0.027745232,0.032686163,2.331747,-0.7206504,1.2363389,2.042776,-0.018917296,-0.015661165,0.07140108
69,-0.35495156,0.022348551,0.023365615,-0.60205364,-0.06700672,0.21043034,0.031825025,0.06369961,-0.4026825,0.057510015,-0.22550628,-0.19579735,0.08311623,-0.07553182,-0.36100647,0.09439956,1.0432024,1.6814537,0.0017861881,-0.014665288,-0.34330696,-0.35689813,-0.09542065,0.8231138,1.675039,0.0056536775,-0.00076874165,2.8863337,0.3664968,-0.19731174,-5.78845,-1.7816919,-2.1648793,-0.76881,0.5554622,-0.25503236,1.8394666,-0.5505662,0.5877454,0.9331393,-2.985208,1.9204701,-0.4626311,-0.9832384,0.0551468,0.053659253,0.003810813,1.8366944,0.2223529,-1.35611,2.1359522,-0.003342159,0.006577955,-0.06344556
70,-0.32438517,0.025734736,0.021719843,-0.6571547,-0.08190005,0.18729597,0.022633389,0.06760235,-0.3991917,0.07042047,-0.22859326,-0.18736562,0.09219608,-0.10283496,-0.3487939,0.1062665,1.0372196,1.681917,0.0019940587,-0.014637546,-0.3256404,-0.3488609,-0.1108835,0.8374967,1.6750505,0.005521654,-0.0018221331,3.2103226,0.31494465,-0.15330791,-5.3229084,-1.2216461,-2.4022686,-1.0180018,0.2656419,0.83676374,0.7141516,-0.09391125,0.99845004,0.8956833,-2.5977302,0.78692365,2.184353,-0.33218887,0.04178278,0.007271933,0.0019878678,1.6837474,1.1699681,-1.6672001,1.0339402,0.00302087,-0.022007247,-0.117648326
71,-0.29147992,0.026333194,0.018715803,-0.70711386,-0.08962528,0.16254449,0.014204076,0.0698164,-0.3874477,0.08074646,-0.22807525,-0.17798327,0.09925317,-0.12294948,-0.33898392,0.12574495,1.0244881,1.6825073,0.0024228578,-0.014710389,-0.31008604,-0.34156093,-0.09947071,0.84504354,1.6749471,0.0047930037,-0.0029907904,3.2996488,-0.12165251,-0.38429254,-4.772722,-0.46042356,-2.5722344,-0.7063148,0.19275895,1.4332033,1.126437,0.101793006,0.86814946,0.5546861,-1.6260355,1.1036085,1.8045015,-1.852174,0.0647761,0.057169314,-0.0101303,1.4491253,0.47317082,2.8042269,0.60703474,-0.014157675,-0.09050675,-0.11198513
72,-0.25942448,0.023088599,0.014967534,-0.75268096,-0.090992674,0.13444014,0.008415292,0.07086789,-0.37059444,0.092102796,-0.22940259,-0.16967653,0.10145251,-0.13037427,-0.32959542,0.13489866,1.0084982,1.6828358,0.0035813795,-0.0142016,-0.30827248,-0.3328029,-0.078938186,0.88098603,1.6748863,0.0041935584,-0.0032077758,3.257485,-0.4364945,-0.32394907,-4.45209,0.050188668,-2.8539364,-0.5180842,0.027714962,1.8108597,1.1157336,-0.18583927,0.82111084,0.042161267,-0.18742278,0.8159418,0.33495423,-1.4220222,0.017018408,0.13760227,0.07618334,-0.58560413,1.1357979,1.6214597,5.3795114,-0.0027321936,-0.044269808,0.01586434
