Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
509,14.69866,-1.241561,0.8069968,-30.327988,3.7808626,-11.026486,-1.3283408,6.2172704,-2.5339847,6.300179,-16.01184,0.050513066,-1.5290748,-11.652496,-20.009544,8.740318,51.947727,93.40668,-0.34843308,1.1363496,6.2596126,-24.34619,3.1049664,57.323536,92.550934,-0.96125644,1.2149217,27.386147,-51.51201,-6.76287,373.2523,59.45925,-94.428535,21.062881,20.73546,89.23389,22.809515,-3.5717075,-21.205002,-42.58582,-50.33698,9.8953495,-29.03272,-23.865578,-2.0101063,-0.63518924,1.7495077,125.062805,-39.674145,99.4386,60.177288,0.122435816,-1.0551896,0.9964412
510,14.943365,-1.7786063,0.74087983,-26.520826,4.3743453,-11.931749,-1.0810494,6.446363,-1.6817461,6.571909,-16.024237,-0.2290388,-1.9833479,-12.1745,-19.803406,8.43067,51.726078,93.38342,-0.3579241,1.154472,7.4733996,-24.690712,3.922443,57.918346,92.55859,-0.96866804,1.222883,24.666735,-53.697765,-7.976596,384.40393,59.07983,-85.29152,25.018745,22.294924,82.28414,20.224207,2.072102,-30.30985,-47.910015,-53.94446,27.146025,-32.099632,-20.403948,-2.3987598,-1.0625862,1.7811271,118.86149,-31.028782,71.16147,59.154045,1.0197526,-0.5940947,0.68129474
511,15.121481,-2.3188014,0.6503471,-22.646616,4.9498086,-12.788284,-0.8068956,6.6895857,-0.93016636,6.86603,-16.046766,-0.57094395,-2.4683397,-12.642645,-19.578037,8.236842,51.49426,93.353775,-0.36265555,1.1714817,8.662924,-24.95296,4.5910244,58.54797,92.559616,-0.98033285,1.2303373,14.205272,-52.361214,-11.269745,387.7109,57.392014,-84.81246,26.54072,23.114544,70.79967,24.450438,-4.61923,-34.347847,-49.325665,-42.758884,19.118423,-11.979046,-23.94121,-3.117599,-0.17990255,1.6187017,119.15521,-22.844242,64.44701,65.57634,-0.31718814,-1.3885691,0.74894434
512,15.223677,-2.8657672,0.50540364,-18.823153,5.5536203,-13.616251,-0.50070286,6.9738255,-0.32474655,7.219202,-16.130966,-0.9904511,-2.9971247,-13.041744,-19.241114,8.053893,51.135826,93.31782,-0.3611024,1.1852188,9.860221,-25.221325,5.19352,59.21409,92.551384,-0.98854655,1.2336617,8.813061,-54.148705,-18.607315,376.86243,62.921627,-80.01966,30.410076,29.342337,54.13618,31.048672,-10.14789,-44.067295,-56.042328,-38.54904,42.461266,-22.082747,-42.39889,-3.7025146,0.2900528,1.234087,120.09678,-29.170538,57.708614,67.484695,-1.0265652,-0.5442781,0.13487151
513,15.293574,-3.4165347,0.28006288,-15.183064,6.253381,-14.399682,-0.16137215,7.327437,0.10040504,7.704925,-16.274426,-1.4921911,-3.5782082,-13.45128,-18.749832,7.757667,50.69209,93.28444,-0.3494606,1.1910319,11.033718,-25.571817,5.759964,59.96214,92.539024,-0.99195516,1.2287422,11.146659,-50.92541,-29.439602,353.32846,76.704666,-71.09715,29.447006,31.71225,36.819534,27.301237,-12.033365,-47.392284,-61.3498,-43.801258,51.954258,-34.277195,-44.068413,-3.0801091,1.5112706,0.2773836,114.94227,-37.908756,55.79474,79.693344,-1.2895669,-0.24048838,-0.76342195
514,15.410856,-3.9416716,-0.03995605,-11.834264,7.0954432,-15.079923,0.1828597,7.743918,0.31851786,8.306158,-16.432894,-2.0339153,-4.2222753,-13.887134,-18.179066,7.335095,50.19326,93.25928,-0.32835382,1.1847147,12.143509,-26.021778,6.3270717,60.77064,92.5294,-0.9936395,1.2123809,14.137064,-52.440468,-34.46119,321.1122,87.38442,-64.163445,36.33556,46.79989,11.984876,75.91634,-16.862354,-57.17398,-66.68301,-43.570152,60.05231,-47.0735,-53.583626,-2.1861892,2.3013213,-1.0155091,108.06882,-49.278965,56.99343,81.315605,-0.78168535,-0.13040814,-1.9814773
515,15.663262,-4.365749,-0.47511184,-8.84196,7.9687386,-15.564366,0.4471463,8.186583,0.31093484,8.912735,-16.519382,-2.4988494,-4.918177,-14.395948,-17.618876,6.772184,49.717033,93.25296,-0.30070326,1.1674556,13.185036,-26.447294,6.88684,61.45759,92.528534,-0.9987534,1.1850533,29.64875,-38.702393,-46.94053,284.95734,85.564,-41.342342,24.371119,50.326008,-11.990636,82.56961,-5.6790037,-43.462086,-70.32623,-54.438267,54.394333,-61.712402,-46.23938,0.09000149,2.8743148,-2.0047677,101.380455,-38.22801,55.18707,59.403183,0.23299423,-0.66892475,-2.9835489
516,15.979633,-4.623484,-1.0017831,-6.2338357,8.771931,-15.926091,0.57502073,8.655885,0.07933505,9.648071,-16.593912,-2.7933078,-5.645898,-14.911627,-17.202597,6.159105,49.43405,93.253845,-0.27221248,1.1573724,14.1483,-26.735697,7.297319,61.92456,92.52419,-0.9994066,1.1563017,30.130613,-18.137674,-52.971394,243.10071,76.31322,-36.98068,7.278149,44.67152,-30.730396,75.07148,-12.433101,-22.354792,-72.33092,-49.174355,33.51935,-61.31072,-16.819805,0.08328959,2.7529507,-0.5478948,93.84278,-23.278646,32.981056,38.905594,-0.7289839,0.19423942,-2.716563
517,16.283379,-4.732562,-1.500025,-4.1026063,9.46964,-16.31028,0.6297789,9.082516,-0.35425192,10.549998,-16.788858,-2.985267,-6.3524733,-15.314311,-16.934109,5.618774,49.350918,93.25315,-0.24839763,1.1555164,15.006611,-26.970747,7.5766463,62.283848,92.5157,-0.9959555,1.1331584,36.361988,-1.5517749,-52.267864,192.2294,64.74942,-32.783764,-2.5498219,32.220657,-48.406445,59.889774,-18.242867,-10.3070345,-70.82558,-36.07784,21.054716,-50.150196,-0.89086914,-0.13970713,2.1488738,-0.01603936,79.932304,-22.703604,24.855719,34.51436,-0.87845594,0.39457062,-2.049523
518,16.665838,-4.7061777,-1.9592437,-2.4711347,9.926464,-16.638369,0.6375754,9.418488,-0.99795663,11.535611,-17.013124,-3.1020808,-7.0049133,-15.547131,-16.80781,5.365482,49.214893,93.2491,-0.2296389,1.1491449,15.719317,-27.155111,7.7983246,62.559856,92.50716,-0.9940884,1.1140921,40.530537,6.959422,-43.7024,143.8704,27.459848,-31.560059,1.1312538,32.845444,-74.290924,117.225426,-23.707129,-10.566616,-61.31257,-15.683952,7.016734,-10.859031,-21.115166,-0.49471074,1.7140561,-0.8762782,65.31495,-15.106286,20.619122,22.842941,-0.8149998,0.08337523,-1.7767378
519,17.123568,-4.489515,-2.496696,-1.2933055,10.030849,-16.847517,0.51513916,9.702269,-1.87363,12.577026,-17.186308,-3.050984,-7.5350294,-15.820801,-16.80419,5.5220933,48.979057,93.250145,-0.21705766,1.1383779,16.446993,-27.210003,8.272843,62.687645,92.49263,-0.9963585,1.1041982,46.48835,31.953344,-61.649277,101.48395,5.6782246,-13.50296,-22.472797,28.832289,-99.58347,105.81526,-13.770515,17.670134,-48.974834,-35.23341,-3.7699828,31.533073,-25.681988,0.3882735,1.039158,-1.1275454,77.23223,1.861715,63.934883,5.774244,-1.6781223,-0.33188173,-0.597502
520,17.582705,-4.082617,-3.1450264,-0.5699607,9.764141,-16.897402,0.23182514,10.032132,-3.114118,13.928045,-17.337643,-2.7746763,-8.059097,-16.027105,-16.849424,5.81293,48.536938,93.24978,-0.19246168,1.1341223,16.982555,-27.256268,8.764751,63.0492,92.46627,-0.993223,1.0951825,47.729107,45.562912,-64.78138,50.422417,-58.88648,1.4416765,-30.763765,33.371193,-140.03235,148.38557,-15.54684,32.631313,-53.469654,-11.37279,-5.03994,27.386307,-55.208294,-0.22663265,3.0130656,-0.07349351,38.920406,-9.256238,40.69014,55.21384,-2.9903216,0.58774686,-1.0380871
521,18.09184,-3.595052,-3.7710872,-0.39134958,9.009632,-16.838837,-0.089459814,10.320703,-4.6079435,15.33171,-17.478323,-2.4277442,-8.564595,-16.09745,-16.834265,6.0946875,47.840527,93.25157,-0.14874652,1.139976,17.419384,-27.386845,9.374148,63.441204,92.43014,-0.98378986,1.0735337,53.487232,49.579937,-61.461193,-2.994352,-77.95715,7.1106863,-32.706566,24.508848,-149.49902,126.0212,-11.783285,34.791145,-49.489555,-4.380909,6.271475,28.866957,-79.227394,0.3582384,4.8390217,0.8775888,46.111706,-15.596485,73.24357,29.140099,-3.7645116,1.0927924,-2.5832345
522,18.690557,-3.0918686,-4.357684,-0.70072377,8.294548,-16.773647,-0.4297382,10.473463,-5.9883056,16.315533,-17.516735,-2.087096,-9.056113,-16.139742,-16.713808,6.3434544,47.03714,93.26789,-0.09636677,1.159429,17.796635,-27.564457,10.066038,63.7215,92.400505,-0.9671857,1.0466889,64.53005,50.414433,-55.680397,-48.11546,-65.543785,3.644324,-34.40919,6.5782723,-124.357346,76.82329,2.6680589,32.368046,-47.952335,-4.3868685,16.011543,22.50305,-81.50125,2.1506867,5.243181,2.3610065,31.86856,-19.15456,66.773384,26.871233,-2.507898,1.8590307,-2.6470523
523,19.330145,-2.6121056,-4.8507032,-1.3922296,7.725827,-16.878513,-0.7376789,10.428978,-6.988015,16.900265,-17.458803,-1.8156136,-9.503699,-16.137392,-16.554354,6.55676,46.311672,93.29478,-0.047520284,1.1935179,18.063005,-27.735699,10.664523,63.98139,92.37438,-0.94683826,1.022847,62.53801,44.65136,-44.095356,-81.96126,-51.3913,-21.8591,-25.99714,-6.033228,-84.015396,55.500553,7.255081,21.681076,-41.935673,3.4570467,15.9726305,20.50716,-67.2491,2.843917,4.5681157,3.7585747,23.20314,-15.578477,55.595448,24.885174,-2.5782325,2.0405633,-2.1949713
524,19.90161,-2.2345521,-5.2611775,-2.35823,7.2727184,-17.249613,-0.924019,10.360744,-7.6215096,17.321249,-17.377728,-1.6964636,-9.90242,-16.01274,-16.299854,6.769239,45.546993,93.31659,-0.0059719845,1.2301221,18.320269,-27.911678,11.276856,64.16284,92.342255,-0.92724955,1.0031949,52.742146,34.086853,-40.858006,-104.81577,-42.246807,-45.980583,-15.375554,-6.9460664,-51.26462,32.335335,8.721781,7.348971,-39.385956,18.199856,31.370457,21.583042,-81.9101,1.8143519,4.134305,3.5100594,27.127459,-18.514837,64.44937,13.810958,-3.3900735,1.8628292,-1.794483
525,20.330383,-1.9161408,-5.734409,-3.4682357,6.8305783,-17.790867,-1.0927438,10.325905,-8.026641,17.532085,-17.272465,-1.6064271,-10.318306,-15.850064,-15.950818,6.985099,44.80873,93.32763,0.038491838,1.2598857,18.572548,-28.037071,11.847344,64.22046,92.30755,-0.9074627,0.9869687,34.48747,30.692225,-53.46307,-113.220024,-48.442696,-57.876404,-19.4715,0.6662417,-37.00895,15.163371,10.797699,12.413558,-44.960255,15.164404,36.84526,21.669691,-68.20065,0.7466398,4.2089653,2.6353316,24.101913,-8.535967,52.42688,0.79387677,-3.3989341,1.9560639,-1.4860638
526,20.599958,-1.5766513,-6.282345,-4.6473594,6.228058,-18.38464,-1.3418186,10.320037,-8.370869,17.615837,-17.112133,-1.3792934,-10.761963,-15.713896,-15.743163,7.425307,44.27586,93.34602,0.073810555,1.2787579,18.554495,-27.904804,12.06955,64.41115,92.27558,-0.8981613,0.9727864,22.109856,35.848286,-53.206394,-122.432625,-68.911064,-60.85585,-27.08186,-2.9574435,-33.517704,2.8016925,18.450302,28.188087,-41.97269,12.491519,10.732679,56.94673,-43.550674,2.2857497,3.0260582,1.4776374,-17.459904,27.248955,4.829249,30.138062,-3.023395,0.4137665,-1.3635085
527,20.768858,-1.2080797,-6.765379,-5.9580836,5.4297585,-19.000721,-1.6100333,10.247785,-8.712555,17.501823,-16.899475,-1.0499698,-11.164108,-15.505688,-15.741044,8.00731,43.87018,93.371346,0.10606628,1.2899238,18.147581,-27.572903,11.977659,64.82636,92.254845,-0.9003064,0.9566487,15.198287,37.869984,-44.80632,-137.04665,-86.88066,-61.281815,-26.566755,-10.33462,-33.514004,-27.010254,24.436714,36.382343,-37.660007,25.590221,-7.2166257,58.31521,-37.684376,2.560168,3.213563,0.9167109,-55.37146,37.61793,-17.064241,48.295494,-1.5889803,-0.50011563,-1.6873648
528,20.915142,-0.8138553,-7.1868205,-7.4073186,4.5120296,-19.56642,-1.8776379,10.129371,-9.084842,17.125553,-16.590124,-0.6292543,-11.489131,-15.263981,-15.894005,8.526145,43.57674,93.38942,0.13465276,1.2952062,17.492582,-27.183641,11.841309,65.327705,92.24029,-0.90310794,0.93851566,13.529751,40.05857,-40.477306,-149.42274,-93.69886,-53.570557,-26.37474,-12.829491,-40.565037,-41.849976,34.711594,45.427242,-29.206324,23.358326,-20.667921,47.9056,-23.88677,1.4082674,2.6038234,0.32777482,-71.98794,39.635525,-11.223268,51.41751,-1.3505394,-0.16708197,-1.81074
529,20.968414,-0.4491472,-7.595263,-8.932993,3.5264533,-20.08155,-2.109006,10.02725,-9.574169,16.664188,-16.253735,-0.17319937,-11.75871,-14.970433,-16.047184,8.998119,43.191864,93.387314,0.1479886,1.2994132,16.831482,-26.800402,11.740715,65.77872,92.22083,-0.8982628,0.92426926,-1.0614129,33.711998,-41.981983,-153.12154,-103.218666,-49.909912,-21.088078,-8.001646,-55.214508,-48.107998,32.65163,45.934418,-26.337574,33.119602,-11.916428,46.779842,-47.33455,-0.9291249,0.71553046,0.46633962,-62.402386,37.267086,-9.493091,41.387077,-2.1504548,0.7600551,-1.1982635
530,20.854004,-0.16302119,-8.060596,-10.428839,2.4491656,-20.522085,-2.2988963,10.005258,-10.249583,16.175104,-15.92061,0.297869,-12.042684,-14.649783,-16.068052,9.406129,42.59501,93.364716,0.14752853,1.302818,16.225275,-26.440397,11.603086,66.15121,92.20161,-0.88852787,0.91803396,-19.620583,25.350443,-50.59926,-145.63954,-110.04694,-39.54763,-18.442848,2.3487036,-77.25997,-48.579212,33.324234,48.94241,-31.023916,31.291779,4.0319715,37.33718,-67.14065,-2.7906694,-0.39713508,0.28720313,-59.45389,35.049675,-16.49717,34.763306,-1.7606276,1.0310923,-0.34188434
531,20.549417,0.0805741,-8.56493,-11.787297,1.3059872,-20.844673,-2.4956121,10.047266,-11.157317,15.695273,-15.55974,0.85293174,-12.360566,-14.404892,-16.037573,9.793226,41.92894,93.336296,0.1425292,1.3063682,15.576102,-26.017185,11.311226,66.47202,92.19055,-0.88086873,0.91664386,-37.974373,26.345839,-39.480267,-120.20795,-132.44052,-28.240194,-22.070024,3.4630868,-99.436165,-48.226967,36.9587,61.763096,-30.584072,20.611286,2.0158048,39.661034,-66.52972,-2.7729025,-0.5262755,0.37333402,-67.82139,47.52533,-36.907364,29.690954,-0.78057575,0.6063904,-0.047968164
532,20.046062,0.40502223,-8.7348795,-12.629556,-0.56212956,-21.109562,-2.7752185,10.051273,-12.295694,15.178319,-15.25893,1.5877403,-12.630256,-14.217756,-16.028185,10.19804,41.335182,93.31032,0.13742845,1.3174044,14.936392,-25.509651,10.892056,66.73294,92.17724,-0.87411094,0.91697335,-57.161037,34.607605,-9.75414,-68.2139,-210.58765,-25.460495,-30.260878,-1.5590543,-123.655594,-54.98287,25.141026,79.44468,-24.795013,17.54313,0.5784407,41.123287,-54.950985,-2.4370868,-0.48316035,1.3891419,-61.30594,52.236397,-44.76882,24.143982,-1.5407869,0.6794541,0.07522899
533,19.44485,0.7298975,-8.814395,-13.254543,-2.7450955,-21.31538,-3.0550225,10.006916,-13.689528,14.556631,-15.051892,2.4009018,-12.875316,-14.069796,-15.996579,10.605441,40.85338,93.291016,0.1368061,1.3299732,14.256109,-25.093853,10.369195,67.06873,92.16483,-0.8639338,0.9102063,-60.582943,30.383087,-7.8451514,-62.95945,-215.69455,-16.855215,-25.367348,-6.9416122,-150.14905,-67.50942,18.106441,81.41083,-23.65082,12.913439,4.9864197,40.62384,-43.929344,-1.6418362,0.1303941,1.1498045,-72.19804,34.31103,-56.633434,39.414745,-1.0704271,1.1322595,-1.0022249
534,18.851295,1.0033715,-8.916746,-13.948936,-4.738137,-21.414175,-3.2675035,9.894506,-15.36112,13.803096,-14.896817,3.2179234,-13.087033,-13.947766,-15.913066,10.970469,40.47225,93.28246,0.14105517,1.3418831,13.521236,-24.815916,9.801139,67.371376,92.15982,-0.8547476,0.89536965,-57.98859,25.418142,-12.103164,-74.875565,-186.28732,-4.7642097,-18.534256,-14.133546,-178.6781,-80.4741,14.2019,81.88768,-19.342157,11.619425,10.424126,34.163364,-34.281338,-0.4796071,0.54176426,1.1652215,-74.443504,23.390423,-56.830906,24.500822,-0.23043534,0.79049116,-1.6408056
535,18.291458,1.234924,-9.072508,-14.79473,-6.3580027,-21.378296,-3.4185057,9.70973,-17.33202,12.9196825,-14.776425,4.0503683,-13.239677,-13.794004,-15.775182,11.2722645,40.118824,93.27728,0.14514841,1.3520288,12.822292,-24.587212,9.273062,67.42964,92.15719,-0.85168946,0.8787954,-54.291065,21.500093,-17.814339,-91.583046,-145.03375,9.672462,-12.728454,-21.15104,-209.7729,-93.779594,10.769152,84.02459,-12.643557,17.771215,15.856589,27.896166,-35.71541,-0.5215823,0.33332324,0.9165099,-67.101585,22.346516,-50.35623,-5.7394514,-0.26573873,0.07747214,-1.5883999
536,17.774305,1.4242114,-9.28431,-15.8122835,-7.5480833,-21.183563,-3.510414,9.459362,-19.619324,11.887217,-14.678877,4.912006,-13.339969,-13.538215,-15.631831,11.507527,39.745388,93.26243,0.14242221,1.3570122,12.100328,-24.316383,8.754676,67.25664,92.15427,-0.86003995,0.86537284,-50.796265,16.143223,-23.403164,-108.51134,-102.19887,25.589546,-6.084818,-26.865662,-241.47859,-110.43306,8.208872,86.57189,-8.784589,30.829092,13.434951,20.883347,-38.081627,-1.8738539,-0.540396,0.29743516,-75.32222,29.70472,-52.432144,-24.364855,-0.29749045,-1.2228625,-1.1717769
537,17.362246,1.5975786,-9.244531,-17.201416,-7.261593,-20.869915,-3.4607496,9.082951,-22.194187,10.603781,-14.665807,5.7273483,-13.267945,-13.270515,-15.626955,11.522946,39.583935,93.22949,0.1300249,1.3442767,11.268734,-23.983343,8.243444,67.01515,92.14726,-0.87794656,0.8639362,-47.61824,7.8010874,18.30798,-144.97473,152.36879,33.146896,22.647675,-36.85673,-268.0456,-143.63823,-6.00919,64.59023,12.092304,23.887676,-4.8271966,-9.863658,-2.831834,-3.8365479,-1.5326034,-1.9682691,-88.49407,31.164154,-48.873127,-20.901606,-0.87488526,-1.9803497,0.3583867
538,16.741718,1.5779417,-8.984472,-18.414839,-4.808115,-20.398912,-3.0429165,8.72836,-25.04018,8.9665365,-14.70813,6.181084,-13.078494,-13.084908,-15.7870865,11.385831,39.459248,93.18267,0.10504261,1.3054167,10.301819,-23.594206,7.6989565,66.73085,92.13676,-0.89219403,0.87878656,-53.944862,7.1087036,44.55485,-126.22774,246.35912,59.83058,41.008873,-44.77051,-296.63718,-177.8673,-3.5733716,49.120148,34.17525,19.371464,-26.509209,-15.384255,-21.56008,-4.9187884,-2.8393867,-4.6231008,-98.41686,49.93149,-58.75458,-39.581524,-1.0650302,-1.1456724,1.9074553
539,16.014082,1.6763922,-8.600012,-19.392923,-3.640787,-19.725784,-2.676764,8.339569,-28.146326,6.9108944,-14.859253,6.7110133,-12.67226,-12.927662,-16.06902,11.018896,39.19765,93.13831,0.0734528,1.2712891,9.379008,-23.05997,7.340238,66.31365,92.12723,-0.8983121,0.9080713,-95.052505,10.771734,25.84711,-67.90194,33.81067,69.18426,31.586645,-29.847507,-318.0138,-225.51997,-25.096178,56.68615,39.161644,13.855149,-29.316431,-48.897175,-29.247559,-4.088395,-3.2219226,-2.7535126,-88.94647,55.1555,-22.062796,-42.020058,-0.8674417,-0.33264768,3.312163
540,15.056174,1.9749035,-8.215174,-20.171814,-2.6766763,-18.959206,-2.5243077,8.02217,-31.39516,4.315737,-15.238047,7.4333534,-12.209129,-12.774379,-16.42101,10.503884,39.079082,93.10529,0.036896445,1.2571923,8.471669,-22.411753,7.0756087,65.90293,92.1238,-0.8914875,0.9429351,-101.541756,37.681858,41.107674,-77.549835,122.892746,79.99184,7.3046565,-28.07511,-327.60336,-283.75638,-47.51485,78.89386,46.767548,16.897152,-37.96996,-52.58551,-1.6466168,-2.8430882,-3.7705877,-0.7814011,-92.27287,69.69336,-29.16784,-39.512836,-0.103993505,1.1093088,3.4562838
541,14.057738,2.272343,-7.788356,-20.940706,-1.2787555,-17.997082,-2.3907561,7.860052,-34.70805,1.2676324,-15.742436,8.094995,-11.800677,-12.623494,-16.634924,9.93115,39.11847,93.07378,-0.027516866,1.253281,7.6131625,-21.845093,6.9534483,65.378876,92.12734,-0.87344843,0.97280276,-94.14085,19.82559,44.22091,-77.0608,146.37056,110.76478,22.082111,-8.56308,-332.50052,-314.7648,-47.46277,52.29324,35.653233,13.778782,-9.457661,-59.172993,6.0823145,-3.1908562,-8.073227,-0.21452363,-83.33969,47.47846,-2.435385,-60.47869,0.56001484,2.0722969,2.6956837
542,13.092507,2.334198,-7.3924346,-21.62515,0.17116868,-16.756565,-2.0871913,7.8533673,-37.986233,-1.9162956,-16.22229,8.434734,-11.555994,-12.500309,-16.558964,9.302026,39.237537,93.04257,-0.09262145,1.2614161,6.826756,-21.519276,6.9796877,64.822495,92.131874,-0.8480386,1.000942,-100.53321,-0.967627,34.183926,-59.76519,141.41287,131.4383,32.865406,3.4470086,-323.37943,-317.6283,-48.385643,24.45918,16.123142,11.085258,18.335417,-64.90207,16.034624,-2.9945943,-5.225293,1.2444285,-75.95218,23.263035,5.3109374,-52.50163,0.39498934,2.6777964,2.7721872
543,11.922956,2.1963685,-7.222105,-21.827454,0.7996554,-15.340724,-1.7079434,7.9273705,-41.121258,-4.9972715,-16.664684,8.543182,-11.523322,-12.3766,-16.325274,8.633192,39.44699,93.021126,-0.12586732,1.2749887,6.0965486,-21.302654,6.93269,64.323654,92.13288,-0.8237884,1.0274727,-115.964035,-10.733357,17.438284,-19.34902,88.66552,147.63312,32.1799,2.8114948,-306.2479,-300.62314,-43.578266,11.187053,1.1693013,14.872114,24.816536,-67.91857,23.745361,-1.7002198,-2.359233,1.3589985,-69.07175,23.236053,-11.242956,-50.588203,-0.029701093,2.2205575,2.4984667
544,10.719224,2.127491,-7.0954285,-21.915564,1.8177235,-13.798751,-1.4664042,7.9359846,-44.058205,-7.866331,-17.097868,8.672995,-11.545396,-12.229217,-16.106245,7.960228,39.782627,93.01786,-0.14306319,1.2797064,5.4745784,-21.027292,6.7351317,63.853474,92.13054,-0.8083819,1.05349,-123.308975,-4.6098685,9.021065,-0.6062619,105.37545,158.7341,19.287106,0.10181298,-284.8789,-277.13934,-42.521923,14.029934,-4.3157444,14.384113,19.917467,-66.97639,39.94676,0.29957268,-1.3756653,0.04709162,-57.824467,30.239698,-25.067438,-44.414974,-0.32362124,1.176508,2.5604172
545,9.4676075,2.1211221,-7.0424323,-21.782776,2.8314908,-12.134617,-1.3295323,7.9176583,-46.763363,-10.305565,-17.473959,8.838562,-11.609042,-12.058224,-16.029274,7.3632927,40.279644,93.03724,-0.15874302,1.2701625,4.908931,-20.640112,6.3786974,63.325897,92.14081,-0.80358046,1.0761536,-125.89859,1.6506745,3.7565508,22.14144,97.15448,171.06519,10.874195,-3.6058125,-260.59003,-214.68213,-34.289207,17.501009,-6.7446494,18.675611,-0.284727,-55.54344,56.022152,2.6143491,-1.5989913,-1.3842049,-55.759167,43.985786,-42.03554,-57.682762,1.595149,0.13658826,2.070545
546,8.192216,2.089959,-7.0506444,-21.286758,3.166989,-10.320331,-1.1756922,7.8521028,-49.222363,-11.749371,-17.69706,8.937252,-11.7209015,-11.822317,-16.158003,6.975223,40.90974,93.074295,-0.18588863,1.2497349,4.22875,-20.213137,5.8855376,62.74303,92.178246,-0.81051326,1.097906,-119.160965,1.1445659,4.7225943,46.25546,55.70018,187.21117,12.10173,-13.133318,-235.97752,-93.21449,-16.816845,10.921638,-8.9186945,28.18497,-22.214329,-29.042976,67.02174,4.0839314,-3.1127913,-2.2803535,-74.08657,43.69471,-53.597767,-60.74425,4.59176,-1.0538582,2.1441
547,7.050706,2.1249163,-6.9693933,-20.810062,3.860634,-8.402338,-1.0769616,7.6794324,-51.408714,-12.333283,-17.820875,9.022961,-11.797865,-11.554444,-16.391403,6.7028737,41.6352,93.116806,-0.22381665,1.2244322,3.37813,-19.847813,5.3869896,62.274944,92.224785,-0.8241249,1.1214303,-112.39338,4.9011517,9.398747,50.26661,74.00712,194.14098,8.497173,-18.9947,-206.93765,-41.75923,-10.117663,7.22166,-7.258966,25.809618,-24.073608,-26.28197,76.18466,4.1901875,-3.9759178,-2.567547,-92.07676,31.881033,-47.26646,-38.07484,4.5311556,-1.4461232,2.3577585
548,5.9179015,2.1587791,-6.8810635,-20.205795,4.4415627,-6.434029,-0.9746103,7.486274,-53.303173,-12.566827,-17.890121,9.041117,-11.876156,-11.25803,-16.620075,6.5319366,42.3075,93.14985,-0.26667142,1.1951698,2.4426513,-19.63482,5.066053,61.81123,92.271736,-0.83903354,1.1396673,-120.33902,-4.1334844,3.0387127,83.310585,-5.479054,199.01611,18.082314,-16.858292,-177.79613,-11.445425,-2.908035,-7.8351817,-11.06616,30.476822,-21.003899,-11.940723,62.653103,2.8092022,-4.286822,-2.9795961,-96.26225,12.781708,-22.71387,-49.65152,4.6190734,-1.4465083,1.5512943
549,4.821987,2.1780999,-6.7047477,-19.469547,4.737353,-4.428947,-0.82150894,7.2071915,-54.90273,-12.461488,-17.903662,8.983446,-11.858029,-10.840863,-16.934101,6.21999,42.839348,93.193275,-0.30146152,1.1508313,1.4576721,-19.391375,4.799876,61.247135,92.32215,-0.86590964,1.1535132,-103.73329,3.9738631,27.831867,68.52785,45.11567,199.82709,15.732822,-35.27996,-147.25269,26.043995,-1.5769614,-6.5457764,11.336519,49.06457,-38.397346,-42.9091,47.56544,4.8788886,-3.0332026,-4.9391875,-99.68495,31.498608,-28.621998,-60.368454,5.066264,-3.1662664,1.2750027
550,3.8468068,2.1961784,-6.321482,-18.83383,5.292842,-2.4495316,-0.62013763,6.7977915,-56.181187,-12.045121,-17.92393,8.854684,-11.63315,-10.351123,-17.373154,5.906773,43.36097,93.23964,-0.33638358,1.1001661,0.49612907,-19.02578,4.538241,60.52323,92.36399,-0.89107865,1.1638924,-94.20549,-0.35985777,44.009186,61.233795,59.517357,196.44038,23.624788,-43.219505,-115.00325,50.277966,-2.4155338,-17.282606,28.72648,48.87659,-47.249615,-24.489265,55.00322,4.3872275,-3.5757675,-4.964846,-94.04414,39.657692,-24.671228,-79.764626,3.6555653,-2.1466463,0.9122478
