Timestep,root_0,root_1,root_2,root_3,root_4,root_5,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
518,0.0,0.0,0.0,4.5520515e-06,-5.0336434e-06,-3.6575836e-06,-41.158962,7.6020784,-6.637931,-34.53538,1.6356208,51.746727,-30.74281,1.6756274,19.86278,4.5699778,14.875383,40.372173,1.2761217,-17.398636,1.4288532,5.829736,-2.597999,35.98745,-1.3069834,12.784229,4.162179,9.248158,6.203027,5.384626,26.691101,-10.385629,12.088593
519,0.0,0.0,0.0,-1.8477268e-06,4.9936875e-06,2.3728973e-05,-45.65231,8.010386,-6.3984957,-40.47597,-3.2773054,50.28369,-29.213547,1.4797063,13.356935,-8.11918,18.567871,33.279793,1.6365045,9.9892235,-8.723276,-3.1414268,2.1424575,34.85582,-0.99778706,12.598771,-3.8481045,-8.5551195,-0.5894758,5.958732,25.673763,-10.414583,11.253825
520,0.0,0.0,0.0,-1.0447838e-05,6.71298e-06,7.407607e-05,-50.231216,8.776367,-6.554355,-40.791504,-0.5105281,48.96808,-27.85869,1.5001553,-1.3366714,-79.98818,27.446629,29.808989,2.5408669,0.3628488,3.0350337,1.6739204,0.7860786,35.54112,0.8975311,13.269527,2.692411,-4.9238243,2.030755,1.8573902,25.269918,-10.080009,10.752857
521,0.0,0.0,0.0,3.859981e-05,-7.338238e-08,4.6824853e-06,-48.049046,8.269238,-6.369727,-37.917603,0.4274397,45.51052,-26.56557,0.8565568,-6.752726,-129.74692,35.675343,31.065859,4.2183237,1.5787133,1.5131291,0.59595317,2.7227693,36.54628,1.240303,13.888319,0.18672581,-7.038851,-0.34022334,2.6019237,25.712175,-9.823503,10.573287
522,0.0,0.0,0.0,1.0485944e-05,-2.7221495e-06,-6.551061e-05,-43.905804,7.7619634,-6.144569,-34.652756,0.77154016,41.32408,-25.717026,0.3517265,-10.836777,-157.92337,37.75861,34.33378,5.540097,13.112832,-4.767651,-1.8604184,6.9163256,36.727165,0.98376405,14.235236,4.951634,-3.3972156,-0.5515878,4.7606664,25.075068,-9.6368265,10.335475
523,0.0,0.0,0.0,2.0165311e-05,-1.1716852e-05,-5.8808495e-05,-40.481075,6.996355,-6.1440907,-31.912487,0.8777957,39.151566,-25.726233,0.3328379,-13.76564,-165.87239,36.316895,40.997425,5.711799,11.198184,5.889093,1.074714,5.503282,36.30794,1.1972878,14.470691,9.983152,-6.0135365,-0.97853005,5.1303344,24.298967,-9.61432,10.207263
524,0.0,0.0,0.0,2.0867783e-06,5.4003715e-07,0.00010640396,-40.302013,4.02547,-6.7957916,-30.05455,0.06120062,38.778885,-23.92839,0.49737862,-16.61134,-158.62703,31.447077,49.94207,4.4201107,3.3253229,3.7988894,1.5265936,4.8514667,36.077736,1.5173439,14.363781,7.054309,-3.8000777,-1.4003482,4.2100286,24.04549,-9.3837185,10.219902
525,0.0,0.0,0.0,3.134284e-06,-9.462951e-06,-4.3092085e-05,-39.71689,3.5227962,-6.45607,-30.644789,-0.7027973,38.997746,-21.632927,0.6654119,-18.710752,-157.90428,26.595867,51.321613,8.175648,4.726729,-12.102834,-0.03045982,4.165144,37.4599,1.6522785,14.084655,-9.462518,13.52685,4.112611,7.1563005,23.962614,-9.423198,9.8489
526,0.0,0.0,0.0,2.4695514e-06,9.612016e-06,8.199581e-05,-34.86277,2.7115138,-6.1664495,-27.662926,-0.79620886,38.17776,-20.15216,0.6993107,-17.177341,-145.72066,23.244997,51.959206,11.519083,15.092293,-16.047329,-3.7469487,5.157536,37.30471,1.8296458,13.938016,-12.106969,0.5508398,2.0672889,3.389624,24.6512,-9.8789015,9.936374
527,0.0,0.0,0.0,3.0160743e-05,1.1924277e-07,7.345574e-05,-31.96226,1.8047235,-6.02662,-25.205387,-0.4375,35.89981,-18.099792,0.6959243,-16.361158,-133.38205,21.493755,50.28095,11.79398,6.2944593,-12.4942255,-2.4494839,3.273631,36.8485,1.9434111,14.040096,-5.4038577,-5.6377254,0.16826694,3.0815754,24.357468,-9.748211,9.73592
528,0.0,0.0,0.0,-4.3606287e-06,-2.6953298e-06,-0.00019333065,-30.547945,-0.8173032,-6.211751,-22.396023,-0.9722996,35.649605,-17.221512,0.7777954,-15.174818,-128.40323,18.686373,50.229168,10.507419,4.5339127,2.8168232,1.5692176,1.7662425,35.843998,1.6476761,14.637123,10.05707,-11.308723,-5.2501383,4.5908914,23.446217,-9.891021,9.647838
529,0.0,0.0,0.0,8.55243e-06,1.3580803e-05,-8.762924e-06,-31.571646,-3.2621675,-6.647936,-20.287525,-0.85271984,38.32194,-17.075752,1.0205649,-13.815346,-122.401886,15.293437,52.51555,8.499876,-4.1410375,9.093992,3.3420975,-0.08887719,35.07975,1.6762273,14.7636175,7.435656,-12.217566,-5.7589836,3.752533,23.625408,-9.886577,10.056519
530,0.0,0.0,0.0,-1.1102247e-05,-8.731706e-06,-2.2388906e-06,-31.234552,-3.9168763,-6.6647463,-18.98966,-0.3025369,37.736916,-17.4748,1.0173501,-12.069393,-119.07976,13.310881,52.138203,7.3804264,-7.367689,0.74157524,2.4558327,-0.87126124,35.224674,1.6348239,14.9154825,0.62396574,-5.4564576,-3.6936905,3.2157054,24.021645,-9.863211,10.154712
531,0.0,0.0,0.0,7.0132646e-06,3.0469835e-06,5.4815195e-05,-35.83282,-3.3396657,-7.8370647,-20.986015,4.010225,36.082085,-16.391987,1.0354031,-10.668153,-115.602905,13.159525,46.475628,7.4779706,-2.3176632,2.548804,2.2818973,2.0010583,35.080177,1.6495634,15.295078,6.7743826,-9.168928,-5.3275685,4.4031005,23.219627,-9.7803,9.973687
532,0.0,0.0,0.0,-3.540264e-05,9.769319e-06,4.030024e-05,-35.510242,-3.2027647,-7.7586527,-20.913267,7.000452,34.060795,-15.342433,0.9764432,-9.640056,-110.27065,13.555609,41.75243,7.6603594,-5.1651483,4.8237877,2.7219403,1.7985828,35.274036,2.0820992,15.115516,1.1602837,-19.977335,-7.6395335,2.9311583,23.557264,-9.6231,9.339288
533,0.0,0.0,0.0,3.24862e-06,1.969948e-06,5.5694672e-06,-34.12732,-3.6188626,-7.5491323,-19.99633,7.846828,31.754145,-14.593238,0.9281022,-7.97625,-101.08706,14.497301,39.134846,7.9459577,0.018639158,5.0645766,1.8447944,3.303483,35.62735,2.1400473,15.129685,-0.8655322,-16.028036,-5.6638474,-0.0074782423,23.994347,-9.673046,9.431813
534,0.0,0.0,0.0,1.1761755e-05,1.1981566e-05,-7.211959e-05,-33.027493,-4.668058,-7.355669,-18.71772,8.865416,29.583225,-12.358359,0.9944169,-6.5900693,-90.587135,15.099234,36.789124,8.146776,5.709791,4.5746527,1.0194131,3.8973465,35.270897,1.836591,15.016111,0.89263064,-9.669889,-3.7537248,-0.45058814,23.80013,-9.82083,9.460024
535,0.0,0.0,0.0,-1.5451393e-05,1.8846113e-06,-1.2598746e-05,-36.242027,-8.906238,-6.5113406,-17.304127,10.903637,28.599867,-8.8504505,1.2473853,-4.5629487,-77.38835,15.870601,31.298414,8.102637,12.378759,-2.4977071,-1.4451517,4.485938,34.23522,0.9100979,14.588852,-7.9939647,-2.0872152,-0.25013518,-1.0923742,23.831327,-10.137895,9.657262
536,0.0,0.0,0.0,-6.3139437e-06,-2.9816742e-06,-4.5591754e-05,-40.660416,-15.060555,-4.972205,-6.0272665,1.9857318,32.316513,-3.3458118,2.0705183,-1.8189846,-54.204582,6.234005,-13.099609,14.099338,4.4798737,-22.569794,-6.115486,2.2894118,32.931572,-0.33933145,13.303995,-13.77418,-0.7593809,1.3211422,-0.274782,23.473776,-10.288559,10.37649
537,0.0,0.0,0.0,4.718397e-06,9.628254e-06,1.4322479e-05,-43.851685,-14.585524,-3.1141043,32.117455,-2.3287625,37.19974,0.7840388,2.6231914,-0.10285872,-30.077412,9.695439,-40.124317,12.873612,-8.777332,-29.03935,-5.216296,-6.064487,32.489952,-1.2459251,12.853202,-15.524029,3.1969044,1.1813604,-1.9210197,23.29884,-9.868962,11.404895
538,0.0,0.0,0.0,-4.0707496e-06,5.1771603e-06,3.4740395e-05,-45.83089,-15.673608,-3.4582677,59.13502,0.83152527,37.71259,2.9422162,2.7999773,1.4164635,-12.177272,5.5307994,-51.761013,8.432145,-10.729585,-14.296994,-3.655875,-3.4813607,32.672817,-1.0799432,13.937552,-9.16738,4.2135396,4.328618,2.5723147,23.453053,-9.105786,11.715152
539,0.0,0.0,0.0,-8.80868e-06,-5.7098914e-06,1.8262224e-05,-40.985855,-16.864216,-2.199217,70.58652,1.9756672,39.663467,4.2610016,2.8089345,3.7023127,-3.6283717,-1.3206939,-60.944027,3.9860156,-3.4817023,-7.0995426,-1.9363259,3.264,32.879463,-1.2911096,13.795135,-12.293803,2.7759955,1.8061557,1.7837241,23.688395,-8.668939,11.947101
540,0.0,0.0,0.0,2.0578931e-05,-1.3887008e-06,1.895749e-05,-39.853813,-19.215523,-1.1821144,76.6442,1.371422,42.169025,6.500603,2.7659116,5.9265666,-2.344727,9.832724,-82.47841,-1.7753444,-12.114492,15.279297,3.0413141,3.6344345,32.224136,-1.6886445,13.863241,-6.4854226,-12.241597,-1.2742417,-1.5225528,24.038074,-8.616357,12.096884
541,0.0,0.0,0.0,-2.799772e-06,-2.2565412e-06,-3.5377386e-06,-38.355186,-17.549109,-1.7348055,79.89226,1.5227115,41.21753,5.205451,2.573702,6.943476,-2.0760398,13.028838,-79.212296,-5.1959953,-10.325088,14.097472,2.4498322,4.234196,32.06385,-1.5587088,14.667805,3.7531226,-14.824879,-4.373358,3.6204848,23.650045,-8.478962,11.8667755
542,0.0,0.0,0.0,9.5464875e-06,-1.5950607e-06,1.2678134e-07,-35.291428,-15.092961,-1.5477018,76.8384,2.9077148,42.881977,3.639036,2.4396229,8.90001,-2.056376,11.00243,-70.63945,-5.9543715,0.052160237,-2.1282153,-1.8822744,4.312466,32.42402,-1.7562834,14.451398,7.112567,-5.686449,-3.8880043,4.8723516,23.345688,-8.593373,11.84534
543,0.0,0.0,0.0,-6.276059e-06,-1.4000024e-06,2.8772205e-05,-32.257824,-14.622726,-1.235527,75.47012,2.135175,45.3286,3.5377994,2.3786848,10.855186,-2.0685027,8.219934,-64.062836,-5.742392,-1.7080601,-7.453737,-2.531727,3.675517,33.31891,-2.0863826,13.730047,9.495101,-2.9248812,-3.4388478,6.6682105,23.218523,-8.847105,12.027261
544,0.0,0.0,0.0,-1.6174203e-05,1.2783455e-06,2.4449455e-05,-28.844921,-13.583328,-0.59963286,71.370514,1.7826666,47.071728,3.6930778,2.0573087,12.413618,0.46328834,4.9635024,-59.033333,-4.959781,3.936133,-18.71258,-4.8758173,4.014875,34.39802,-3.060641,12.922211,0.050695255,-0.14131893,-1.6149437,1.9786521,24.630192,-9.04486,12.606075
545,0.0,0.0,0.0,6.194437e-06,-5.240418e-06,3.0495796e-05,-21.92598,-12.913849,-0.24633718,66.54401,2.1809692,46.94087,3.5954385,1.6174585,12.827442,3.413567,1.2230386,-54.578667,-4.058412,7.17621,-19.08539,-4.301516,4.825306,35.177917,-4.2211995,12.378773,-11.665636,-5.2126074,-0.9814662,-1.6753088,26.524498,-9.524191,13.470052
546,0.0,0.0,0.0,4.5217694e-06,1.6055543e-06,-1.8043784e-05,-19.395657,-12.188271,-0.029185236,63.772545,1.4969409,46.89842,4.355957,1.4164883,12.416012,1.0752051,-0.9677797,-50.04994,-3.387978,-4.2278666,-4.521013,-0.90100414,3.2863667,35.47254,-4.257226,12.439454,-11.049861,-8.091176,-0.78274274,1.3590621,26.377396,-9.531975,13.47292
547,0.0,0.0,0.0,5.6168005e-06,-9.2199144e-07,2.7211252e-05,-16.987804,-11.922894,0.52479357,59.197628,1.2792356,45.441536,5.425544,1.2218683,11.408144,1.099631,-1.4840517,-46.718662,-2.878309,-2.8999465,-2.2402,0.21895726,2.0963523,35.053257,-4.62902,12.109648,-8.787005,-11.529192,-0.88416624,-1.969006,27.011,-9.756281,13.5429945
548,0.0,0.0,0.0,-4.0961727e-06,2.5794768e-06,-1.8929542e-05,-8.010418,-17.274687,2.3775868,56.517723,1.3327708,42.5763,5.57477,0.3822366,10.466627,1.9469922,-7.6155853,-42.57016,1.4642771,14.044123,-25.744545,-9.196398,3.079073,36.56869,-5.602882,10.092136,-8.8965025,5.446356,2.226059,0.37712038,27.675726,-10.731549,13.466503
549,0.0,0.0,0.0,5.1591032e-06,-2.3857367e-06,2.1016027e-05,-4.6837177,-19.794327,3.0543394,54.407272,0.91794395,39.721706,6.565661,0.2674557,9.440275,1.7577019,-8.16622,-40.76263,2.3240294,-0.91043144,-6.1590123,-0.4636848,3.1552377,36.769226,-5.1946964,10.128469,-5.647855,0.9750876,0.71270126,-0.47457302,27.190815,-10.222339,13.445897
550,0.0,0.0,0.0,-4.7535955e-06,-1.1228907e-06,-1.3486449e-05,-3.212945,-21.097668,3.5586667,51.461205,0.71242696,37.23429,6.665753,-0.07244218,8.734896,2.1141362,-7.189853,-37.57841,2.4553816,1.832679,2.1640103,0.40559813,5.1371894,36.081017,-4.905719,10.31106,0.6423848,-10.568196,-4.719442,2.0963247,26.638885,-10.550254,13.415384
551,0.0,0.0,0.0,2.7691754e-06,-5.9911526e-06,2.0306326e-05,-2.169674,-21.357689,3.7386367,48.16925,0.7772776,34.755764,6.3930583,-0.6900425,8.251797,2.6715746,-9.338297,-33.213448,4.3743668,12.203402,-14.732545,-4.8311987,5.887351,36.409855,-5.256088,10.064546,-1.6790043,-7.817631,-2.8620412,3.0161839,26.704409,-10.603538,13.269424
552,0.0,0.0,0.0,1.4366653e-05,1.7439075e-06,8.694492e-06,-1.307735,-20.893026,3.5360336,45.32963,0.52047575,33.21933,6.3592877,-1.0306485,8.114773,2.924754,-11.292879,-33.706085,2.1530342,3.7884393,4.3600254,1.2874142,6.9526873,34.653168,-4.88851,10.998013,-0.5473931,-20.81424,-5.929146,-1.2222564,27.593117,-10.778554,13.539207
553,0.0,0.0,0.0,2.012555e-06,1.3816096e-07,5.7479992e-06,-1.5180421,-19.813873,3.2358181,41.915337,0.4695158,31.582891,6.2701216,-1.1702403,8.112189,3.0594342,-5.7310076,-39.175022,0.006921712,-1.6714685,5.581898,1.4684817,3.6988976,34.597916,-5.0616746,11.37902,-4.1930895,-15.191089,-5.3551097,-0.7718846,27.661318,-11.030499,13.47664
554,0.0,0.0,0.0,-1.1438306e-06,-3.349038e-07,3.4734421e-06,-2.9068513,-18.743862,3.0753489,37.12674,0.6403186,29.65756,5.5352964,-1.7456267,8.064356,3.2625608,-5.597931,-37.05943,-0.34326398,9.547452,-10.663292,-4.2928658,8.018859,35.120434,-5.266263,10.810339,-1.4034915,0.86163324,-1.4189408,3.1409266,27.425337,-10.961385,13.077429
555,0.0,0.0,0.0,9.575454e-06,1.9361946e-06,-1.2121235e-05,-3.9380584,-18.406113,3.0198746,34.78962,0.5043719,28.897804,5.754268,-1.9030522,8.161488,3.6404111,-5.683619,-35.767063,-0.08971881,4.475535,-7.860842,-1.5958434,3.9615989,35.03669,-5.143521,11.240984,-5.2966523,-7.833778,-3.808314,-0.96464896,27.708942,-11.029698,13.37481
556,0.0,0.0,0.0,-2.6289836e-06,2.7417047e-06,5.8783335e-06,-4.069685,-18.340563,3.0234976,34.81125,0.413368,28.143036,5.5585036,-2.3281145,8.263879,4.0537553,-5.4205422,-33.80617,0.3320019,1.1867496,-3.4137878,-1.0605978,5.2368565,35.887638,-4.9920554,11.090526,-4.0268183,-8.09584,-3.8786876,1.7798117,27.363457,-10.728032,13.304051
557,0.0,0.0,0.0,-5.8879614e-06,-2.0997359e-06,-7.2509124e-06,-4.1978602,-18.2143,2.9983642,33.783806,0.46686357,26.857967,4.1424394,-3.286393,8.812807,4.2017937,-5.58326,-24.940472,3.5455348,-4.339934,-1.608857,0.42929822,3.4832704,36.645035,-4.693537,11.151319,-0.46313804,-6.5014925,-3.8252351,4.706345,27.414581,-10.991133,13.024165
558,0.0,0.0,0.0,8.473537e-07,-5.228722e-07,-6.755265e-07,-4.27987,-19.337421,3.1840973,38.45036,0.37250832,27.354689,4.794951,-3.32561,9.22835,4.2216887,-4.3910055,-23.326254,3.6986427,-15.497737,11.067118,6.0407195,0.1871418,36.842457,-4.2568197,11.251858,-0.78550166,-9.271056,-2.9347124,-0.07448091,27.610909,-10.75266,13.139004
559,0.0,0.0,0.0,-1.2002462e-05,-2.0716825e-06,-1.5293462e-06,-2.8466752,-21.196278,3.3674357,39.34691,0.3821221,28.091963,5.2784033,-3.3967066,9.6306095,4.2707205,-1.1082603,-20.981503,4.8073425,-18.137785,8.546232,4.0931783,-2.131115,36.80577,-4.237886,10.539024,-5.4499655,-4.8273892,-1.3575232,0.6638753,27.862766,-11.077627,13.009553
560,0.0,0.0,0.0,-3.737558e-06,4.70073e-06,-3.0708118e-06,-1.793119,-22.315374,3.3518016,37.671913,0.57837826,27.377342,5.373772,-3.4868238,9.778384,4.376835,-1.7682842,-19.454088,4.62491,-11.4022665,-0.8237327,1.1822276,0.25166503,36.220516,-4.5306196,10.097249,1.3728962,-5.547745,-4.1336155,2.7519612,27.487062,-11.244686,12.757214
561,0.0,0.0,0.0,1.3170296e-06,2.305731e-06,-8.0466833e-07,-1.6734424,-23.489162,3.3174593,37.268448,0.48828804,28.77891,6.0393133,-3.361957,9.799138,4.6581445,-2.448804,-18.583788,4.454763,-10.277361,7.183998,2.2181313,0.5310972,36.60496,-4.4161854,10.557591,-0.5530887,-5.85941,-4.791039,3.2785316,27.12768,-11.086108,12.831874
562,0.0,0.0,0.0,-5.1075253e-06,5.708341e-07,9.489885e-06,-1.665638,-22.885345,3.0720878,33.736748,1.087599,28.248741,5.686111,-3.3311403,9.453237,4.9972806,-3.7620416,-16.61946,4.9412246,0.79138446,-1.9764668,0.024767846,1.8821892,35.967457,-4.57879,10.24824,-2.3069525,-1.2737293,-3.1527686,3.1051369,27.438955,-11.620734,12.928661
563,0.0,0.0,0.0,2.7166438e-06,1.1608108e-06,1.312959e-06,-2.7455988,-24.547688,3.1351352,30.257074,0.68062115,24.193518,3.8256783,-4.4239483,9.024161,4.5720506,-6.9895387,-4.875696,9.070463,12.751852,-14.752696,-4.4646044,7.7235103,34.943302,-3.8376193,10.311953,-4.372522,1.8077449,-0.9648541,3.9167366,27.075916,-11.701671,12.6780405
564,0.0,0.0,0.0,-7.570592e-06,1.9004491e-06,4.702163e-06,1.8636878,-25.776524,3.1116154,27.645153,0.62282014,21.804495,3.9534476,-3.9778068,7.7885456,4.422441,1.1718699,-18.440178,7.259607,21.266438,-19.923805,-5.7061005,8.022818,34.01623,-3.09036,10.15042,-19.502022,1.4308128,5.6329446,-3.5706506,28.61766,-11.524939,13.03113
565,0.0,0.0,0.0,4.4282732e-08,6.5466054e-07,-2.4795995e-07,3.1911297,-23.038765,2.3896604,18.63289,-27.266653,16.752495,2.5458558,-3.1540754,3.591897,-1.1058253,2.1426697,-20.849533,5.0167007,13.834014,-10.579117,-5.076628,10.89463,32.683216,-2.4382875,11.117538,-7.6972775,-12.674051,-4.763862,2.7233877,27.422771,-10.692299,12.598455
566,0.0,0.0,0.0,-4.0558007e-06,3.178128e-08,1.974066e-06,0.6014414,-18.530949,1.8130455,0.8690617,-83.13696,8.838106,2.8117967,-3.3788614,-0.77022266,2.1130807,-5.1047096,-14.83094,-0.18985851,7.7562375,0.95824575,-0.025905827,3.1345317,31.358442,-3.062842,11.256309,11.840008,-7.091132,-7.292744,5.766673,26.722553,-10.702009,12.421361
567,0.0,0.0,0.0,1.5105819e-05,-4.812088e-08,-6.206316e-05,2.7319942,-17.32946,2.0214138,-19.558767,-139.2297,-0.37967518,6.258846,-3.6763983,-8.41185,2.6900916,-3.0648892,-12.627338,-1.551689,9.505501,-6.533542,-4.5050116,4.2827134,32.16717,-2.6522837,10.342306,9.567633,1.9779088,3.5248032,5.7814727,27.53659,-9.709111,12.204486
568,0.0,0.0,0.0,-3.0997802e-07,6.544179e-07,1.5579943e-06,17.698097,-19.331638,3.203865,-31.353935,-137.95592,-4.3920302,10.714943,-3.9658282,-9.014043,2.3230593,4.287091,-13.461277,-0.35897022,-12.72057,3.805075,6.2553096,5.9608965,33.56511,-1.4857758,9.325697,-9.515513,-5.1966257,-0.46319914,4.5636067,29.063278,-10.97493,12.380843
569,0.0,0.0,0.0,-7.1293075e-06,7.4160575e-06,-1.3366193e-05,17.401798,-18.69283,2.719901,-32.691956,-144.73889,-29.07803,19.772478,-5.029399,-23.928598,4.9929805,19.013472,-34.83181,-9.594998,-3.6520677,28.538864,10.077268,5.650377,30.523254,-2.5651715,10.823696,4.1962996,-12.952477,-4.837539,4.819692,28.442076,-10.077784,12.721957
570,0.0,0.0,0.0,-9.9443405e-06,1.04799765e-05,-5.0393428e-05,17.051468,-17.74715,2.2814062,-31.852882,-142.53448,-28.279108,18.329609,-4.6433287,-23.491539,4.2324286,23.645313,-33.021114,-9.137007,0.76359427,-8.3630085,-0.45058402,4.4863825,32.87593,-2.4948888,9.867649,-2.9994931,7.635343,4.994799,-0.093095206,30.019125,-10.268904,12.535686
571,0.0,0.0,0.0,3.7261973e-06,-7.8035264e-08,-1.3003371e-05,17.651087,-20.27142,1.4860129,-27.453579,-139.14462,-26.632296,15.732212,-4.535697,-21.78762,3.457153,30.624952,-25.265957,-5.2393622,3.8866854,-17.986572,-5.0750237,3.0944738,33.17545,-2.3024619,9.675507,-14.5141945,12.570679,4.823781,-1.4593925,30.292889,-10.515825,12.758389
572,0.0,0.0,0.0,8.4208e-06,-1.6772364e-06,9.505835e-05,18.173594,-21.846518,1.3311317,-24.849154,-134.41397,-30.455992,12.354849,-4.4137893,-23.882502,3.162352,33.06011,-29.773726,-5.1333027,14.400758,-12.019132,-2.4259632,8.973647,32.731846,-2.0627956,9.544783,-3.8432395,10.903618,3.4060168,2.1958332,29.474205,-10.389094,12.641353
573,0.0,0.0,0.0,3.0824767e-06,8.804628e-06,2.3833447e-05,16.997099,-23.371632,0.6045325,-23.713663,-131.32086,-37.278717,11.289902,-4.382687,-28.220196,2.8908875,42.52158,-40.047092,-7.6857443,5.0748324,5.056889,2.4276903,7.1917496,32.651268,-2.164189,10.604078,7.9255867,-4.152751,-0.44765213,7.4663434,28.53243,-10.945949,12.709683
574,0.0,0.0,0.0,3.2550477e-06,-5.928433e-06,-5.8384932e-05,16.855148,-21.423248,0.4597621,-23.28463,-127.57156,-43.370697,8.84941,-4.5581512,-31.37086,2.9556198,45.907368,-45.741787,-7.9159102,6.075889,-13.190868,-1.9957477,7.430504,32.897316,-2.2400973,10.290675,6.2244024,5.181808,-1.1780233,3.3297043,29.48032,-10.656754,12.75509
575,0.0,0.0,0.0,1.4299462e-05,-4.087367e-07,-9.3936345e-05,16.65886,-19.97327,0.40360677,-23.460918,-127.53788,-49.44877,8.350955,-4.304437,-37.483704,-0.31675082,48.7115,-39.1011,-6.910359,4.14148,2.302556,0.022844806,3.9653354,32.607502,-1.5705321,10.383893,8.220573,-1.750224,-0.9898431,7.903441,28.867613,-10.588139,12.565282
576,0.0,0.0,0.0,3.630208e-06,-2.552645e-06,5.2298356e-06,16.046438,-20.434795,-0.07228243,-24.553215,-133.465,-49.68898,7.210077,-3.765985,-38.893166,-1.7996066,55.433945,-35.03976,-5.7227407,-1.6087412,-10.582429,-0.8197304,1.1437218,32.94614,-1.5308893,10.78662,1.4988765,-1.2400811,-2.273533,2.7034364,29.937275,-10.58209,12.947548
577,0.0,0.0,0.0,-5.6724575e-06,-5.898539e-06,-9.851893e-05,16.11699,-20.66499,-0.46720147,-23.939001,-132.66245,-48.562767,6.158534,-3.4120357,-36.946003,-0.45616877,55.633533,-39.14825,-6.7588906,-2.572025,0.7750225,1.973493,1.9670261,32.524895,-1.6750276,10.971398,0.97707576,-9.801711,-1.7504025,2.1470456,29.245691,-10.838513,12.943196
578,0.0,0.0,0.0,-6.3876882e-06,9.732103e-06,-1.9023562e-05,17.002708,-19.34763,-0.4255662,-23.489496,-129.79633,-47.074177,5.1121984,-3.2497344,-34.669445,0.46389025,53.48245,-45.89052,-6.9357414,-3.9063375,1.5818535,2.0027683,2.9670064,32.034935,-1.7245994,10.745694,-0.8743232,-13.2884655,-3.544371,0.46387616,29.69811,-10.755026,12.991403
579,0.0,0.0,0.0,-2.271991e-05,1.5383927e-07,1.6026277e-05,18.202724,-17.978752,-0.3222139,-23.626764,-128.46129,-44.485703,4.091857,-3.0513957,-32.465576,0.48168123,49.589504,-48.26704,-6.905602,1.4729644,-5.29294,-0.2166536,4.9320188,31.920288,-1.5655776,10.4297495,1.8301673,-9.077196,-2.752929,3.2917035,29.199787,-10.583411,12.794068
580,0.0,0.0,0.0,-8.574479e-06,7.5371445e-06,-8.5865904e-05,18.553331,-17.202326,-0.299371,-25.39159,-130.87283,-41.034595,3.7622635,-2.8159213,-31.502542,-1.4760339,44.33061,-45.787415,-7.214711,2.929631,-7.9066243,-2.3289068,2.6523786,31.789787,-1.3119278,10.182424,3.1090906,-4.3664513,-1.0388027,6.8527937,28.483313,-10.211744,12.30711
581,0.0,0.0,0.0,-1.6846197e-05,3.0420065e-07,7.03295e-05,18.263943,-17.149597,-0.39356762,-24.939167,-128.81279,-36.798943,3.8048074,-2.631193,-28.967628,-0.741682,40.648193,-44.556343,-7.4028344,0.0062563154,-7.3788147,-1.9896829,1.1552399,31.78491,-1.3011229,10.307059,2.148271,-3.785133,-2.093473,5.2848716,28.607224,-10.109033,12.446876
582,0.0,0.0,0.0,-1.501509e-06,-9.240661e-07,-1.6671223e-05,17.431763,-16.891289,-0.6127013,-21.26632,-112.56001,-33.99933,3.5676956,-2.5629644,-27.0284,-0.24598815,37.04085,-44.409393,-8.580535,0.6153767,-8.116872,-1.2156862,1.9828362,31.446774,-1.6145627,10.655535,7.265082,-9.134902,-3.0396051,4.0360527,28.57466,-10.023448,12.601124
583,0.0,0.0,0.0,-2.8684135e-06,-5.0571434e-06,-7.9662605e-06,15.644545,-16.252882,-1.3153015,-19.859669,-113.28787,-31.429314,3.671649,-2.5022345,-25.549633,0.8819965,32.2245,-45.92666,-11.75434,-4.4745684,-7.74406,-1.0046806,1.7560664,30.872665,-2.2341506,11.206465,15.6443,-12.840951,-4.942812,4.60152,28.277323,-9.3220215,12.765208
584,0.0,0.0,0.0,-1.453943e-05,-1.7029981e-06,-5.309683e-06,14.70813,-15.3208475,-1.3617041,-18.90398,-111.792984,-27.431236,3.1429222,-2.4834013,-23.066359,3.0752935,30.74616,-43.592964,-11.628652,-2.2900653,-1.0853211,-0.69483715,2.5857022,31.055645,-2.115834,10.985888,12.58171,-11.030865,-4.2754707,4.8158436,28.210705,-9.274205,12.7426605
