Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
1717,-0.22199672,-0.002618165,-0.031089572,-0.120903395,0.21092238,0.3245735,0.033622943,0.03868256,-0.5646227,0.08485736,-0.3228012,0.044624537,-0.15085846,0.013777589,-0.40660885,0.028495943,1.0054332,1.6236013,-0.0055063814,0.016406516,-0.27662927,-0.31349325,-0.023961114,0.94021106,1.6156816,-0.017313726,0.019612057,-1.2639985,0.4124063,0.6609494,0.7696748,-0.15154454,0.6263086,-0.7352281,-0.26217583,6.4897804,0.5623688,-0.5239777,0.23996712,0.96541995,1.3069067,-0.7890334,-0.7226141,1.5949308,-0.03600914,0.05280408,0.005836898,-2.0236063,-0.1014645,-0.54750466,-0.8089615,-0.018836357,0.025576426,-0.00889722
1718,-0.23330046,0.0028224075,-0.023969688,-0.11547155,0.2093214,0.33035812,0.025151845,0.036766384,-0.49970752,0.089471675,-0.32814565,0.04876516,-0.14075881,0.02611041,-0.41440952,0.021076316,1.0233346,1.6234027,-0.0050245826,0.016380414,-0.29539782,-0.3140087,-0.028324878,0.9313302,1.6156014,-0.01712301,0.01954956,-0.98455924,0.6330322,0.76055235,0.3506479,-0.13998504,0.5892123,-0.92717427,-0.15824573,6.4694557,0.41042796,-0.50597566,0.53370273,1.0521022,1.1813136,-0.7763288,-0.755354,1.909501,-0.0119922375,0.044587415,-0.0065747947,-1.7812663,-0.012873793,-0.3651076,-0.94211286,-0.0028095704,0.015655033,-0.004745976
1719,-0.24286333,0.00957544,-0.0161584,-0.11411958,0.20898937,0.33482292,0.015801402,0.03544036,-0.43539435,0.09343945,-0.3340845,0.054658815,-0.13031898,0.037266035,-0.4209333,0.01380376,1.0430286,1.623251,-0.004727188,0.01623299,-0.3135868,-0.3139271,-0.034663055,0.9252931,1.6155957,-0.01696892,0.019592319,-1.0104158,0.69450223,0.80549693,0.020140288,0.16434799,0.3022038,-0.91760707,-0.12233938,6.3853645,0.42437565,-0.6981396,0.6044128,1.0276649,1.0748721,-0.56122434,-0.71019715,2.0085287,-0.016094824,0.02218426,-0.017972559,-1.8401009,0.007879128,-0.79568946,-0.3827101,0.00020248238,0.014640891,0.007847243
1720,-0.252807,0.017639833,-0.008001756,-0.11480344,0.21370819,0.33758855,0.0063566742,0.034478154,-0.3731439,0.09847679,-0.34065527,0.061789494,-0.120323755,0.046815343,-0.42725375,0.0095078265,1.0625726,1.6231606,-0.004598163,0.016019197,-0.331796,-0.3134187,-0.04217092,0.9189258,1.6157964,-0.016979797,0.019577423,-0.9433822,0.86128885,0.7971651,-0.11395367,0.6050379,0.30999887,-0.94470704,-0.09336792,6.110675,0.5441041,-0.5761603,0.7678245,0.974936,0.8615498,-0.66927356,-0.2629147,1.9113827,-0.0053592296,0.008607786,-0.022223864,-1.8165158,0.07817338,-0.72184783,-0.8047768,0.028405644,-0.008150594,-0.0053695766
1721,-0.26134756,0.026160227,-0.00041256836,-0.11651202,0.22086169,0.3412764,-0.0023203043,0.033054113,-0.31367734,0.10429601,-0.34502935,0.0694052,-0.11082984,0.054442603,-0.43453914,0.00721295,1.0798204,1.6231431,-0.004457492,0.015842788,-0.3505534,-0.31284684,-0.048361197,0.912179,1.616036,-0.017132375,0.01956875,-0.7850835,0.8056002,0.7273358,-0.20443027,0.78311884,0.41576618,-0.77765316,-0.18934247,5.842962,0.5987581,-0.32551914,0.7126164,0.91995084,0.69094014,-0.756081,-0.20802772,1.5971597,1.884892e-05,0.016067319,-0.014882722,-1.9238814,0.0367923,-0.5594608,-0.5900703,0.021229252,-0.017832965,0.0010807777
1722,-0.26892316,0.033044457,0.0067686685,-0.11927076,0.2290899,0.34508514,-0.008547113,0.030043127,-0.25691077,0.110774614,-0.34783733,0.07550913,-0.10217734,0.06324197,-0.44287813,0.006633973,1.0943867,1.6231573,-0.004234177,0.015862748,-0.36929658,-0.31161785,-0.05346841,0.9056388,1.616203,-0.017351646,0.019607447,-0.7444571,0.5898803,0.7148788,-0.32421875,0.8407587,0.35112146,-0.504389,-0.38289484,5.5536304,0.69889367,-0.25592378,0.5167977,0.8334501,1.001622,-0.8766753,0.03244593,1.3634309,0.0021054347,0.02453517,0.009623501,-1.8437189,0.17493984,-0.4807396,-0.6901483,0.014141644,-0.023043374,0.005125529
1723,-0.27726486,0.03800321,0.013730666,-0.122752406,0.2364179,0.34740376,-0.012349955,0.025205953,-0.2039426,0.11925425,-0.35095596,0.07990714,-0.09402444,0.07483906,-0.45227975,0.006971587,1.1066812,1.6231709,-0.0039023936,0.015923027,-0.38674673,-0.30770385,-0.06020714,0.897541,1.6163942,-0.01746235,0.019679671,-0.9506097,0.46143007,0.67422503,-0.3366955,0.6011212,0.11741795,-0.3231292,-0.5429922,5.088248,0.97445434,-0.3950364,0.41917348,0.8078204,1.2694551,-0.9860936,0.03375429,1.1424443,0.0010194117,0.035955273,0.004334398,-1.6684234,0.5340176,-0.7860565,-0.8874825,0.020639058,-0.0055913096,0.008065381
1724,-0.28641808,0.042212255,0.020238342,-0.1263054,0.24097097,0.34918502,-0.014850782,0.018912327,-0.15709838,0.13058187,-0.35393447,0.08379222,-0.08594761,0.087390795,-0.46285683,0.0073513687,1.117728,1.6232486,-0.0035423252,0.015912706,-0.4035003,-0.300665,-0.06823829,0.8885523,1.616702,-0.017508887,0.01978284,-0.81031775,0.38340864,0.64999115,-0.39040196,0.392662,0.29208708,-0.20008525,-0.69925463,4.404998,1.2068497,-0.15771016,0.35320413,0.8164934,1.2333964,-1.0991265,0.038331635,1.0696262,0.010621013,0.034853004,-0.0034906205,-1.6871725,0.8154553,-0.8100913,-0.91474855,0.034323335,-0.0041424423,0.010973268
1725,-0.29426563,0.04494904,0.026280085,-0.13037117,0.244192,0.35269973,-0.015460495,0.011116498,-0.117314115,0.13988973,-0.3545699,0.08597461,-0.077797495,0.099038765,-0.47374016,0.008174632,1.1285496,1.6232942,-0.003288923,0.015963918,-0.4190851,-0.29292786,-0.07522983,0.88004404,1.6168602,-0.017473307,0.019976843,-0.8163918,0.195772,0.5580357,-0.3991907,0.27383944,0.3624918,0.04449465,-0.81484467,3.6685848,0.5858322,-0.036314745,0.12286036,0.79326344,1.126155,-1.0761242,0.11248273,1.0889708,0.0017118709,0.020318292,0.008846715,-1.4763514,0.74217606,-0.636023,-0.7973686,0.0070241485,0.007042997,0.022589462
1726,-0.30332512,0.04598329,0.031239616,-0.13420752,0.24607421,0.35616285,-0.013680138,0.002858694,-0.085668795,0.14115748,-0.35490897,0.086157866,-0.07031392,0.11049037,-0.48537746,0.011505149,1.139347,1.6232741,-0.0031522103,0.01612787,-0.43205723,-0.28483838,-0.08231606,0.870671,1.6169152,-0.017335262,0.020174544,-0.97799575,0.043657266,0.45277074,-0.37077785,0.13152078,0.3238845,0.2656179,-0.82175696,2.8235555,-0.1271029,-0.041166257,-0.05050152,0.71485794,1.156873,-1.2168658,0.46811128,1.0748858,-0.003499591,0.010488004,0.019300327,-1.1834295,0.848828,-0.7551774,-1.0161792,0.004575876,0.016262919,0.018053407
1727,-0.31366467,0.045475174,0.035193168,-0.13789421,0.24664402,0.35940468,-0.009757932,-0.00496177,-0.06244446,0.1375598,-0.3548398,0.084449984,-0.06353955,0.121396706,-0.49785724,0.016717087,1.1500789,1.623231,-0.0030538081,0.016368855,-0.44240418,-0.27706817,-0.08735722,0.8593709,1.6170222,-0.017218495,0.0203193,-1.0514374,-0.11598534,0.3667615,-0.36261958,-0.06736364,0.33640593,0.4680354,-0.7472658,1.9989369,-0.46711645,0.06011533,-0.2596009,0.6580745,1.0436605,-1.2616739,0.5554636,1.0687653,-0.0044768197,0.009300377,0.025464965,-0.9496615,0.7290591,-0.3576574,-1.1915898,0.0132461535,0.009461402,0.012610984
1728,-0.32401583,0.043116976,0.03870949,-0.14179951,0.24462835,0.36300516,-0.0040070885,-0.012015127,-0.04694101,0.13197707,-0.35321552,0.08008199,-0.056950923,0.13091806,-0.5098363,0.020896839,1.1600995,1.6231787,-0.0029361737,0.01657977,-0.45089298,-0.27090532,-0.088892065,0.84781367,1.6171187,-0.017132755,0.020441195,-1.0267334,-0.3039099,0.34143284,-0.42361754,-0.22919102,0.36362872,0.6326074,-0.6664624,1.2641753,-0.6105146,0.22233513,-0.54376614,0.66170096,0.89356965,-1.1612569,0.33642974,0.96331364,-0.0055132173,0.012334304,0.018545754,-0.7863393,0.54595876,-0.032603353,-1.1235682,0.007841982,0.008141442,0.011647857
1729,-0.33459625,0.03982683,0.041889794,-0.14657222,0.24204022,0.3661695,0.00245547,-0.017848536,-0.038292088,0.1259601,-0.35069194,0.07396124,-0.050396096,0.13965286,-0.5205261,0.022025842,1.169854,1.6231351,-0.0027720302,0.016711418,-0.4580514,-0.26502192,-0.09038713,0.8378038,1.6171333,-0.017004592,0.020537248,-1.0863911,-0.3170577,0.29677546,-0.5075318,-0.29288527,0.27973053,0.63150334,-0.5221205,0.60740066,-0.5741342,0.2663771,-0.6241781,0.65288895,0.8625462,-1.0187339,-0.023662128,0.9853977,-0.003859854,0.017460898,0.010299034,-0.66378754,0.61959887,-0.21724829,-0.9250643,-0.001522764,0.014421077,0.008227951
1730,-0.34553137,0.037163097,0.044411015,-0.15202525,0.23862125,0.36883152,0.008335361,-0.022236697,-0.035816424,0.1198705,-0.34731784,0.06788867,-0.04413879,0.14782867,-0.5301623,0.020386744,1.180445,1.6231024,-0.0025962337,0.016806303,-0.46451756,-0.25832397,-0.09421447,0.82908213,1.617135,-0.016838858,0.020583931,-1.0871623,-0.22622816,0.22298698,-0.5708705,-0.3761802,0.26808172,0.55361503,-0.3887769,0.015873186,-0.6747776,0.39522082,-0.58804196,0.60760194,0.7881008,-0.9300089,-0.25009412,1.1042027,-0.0029905685,0.016910553,0.008696921,-0.63394004,0.7015464,-0.48187762,-0.8401905,0.0008304317,0.016839547,0.0028223703
1731,-0.3559107,0.035285592,0.046115097,-0.15811452,0.23447922,0.37186876,0.013590051,-0.02558297,-0.038780622,0.11154764,-0.34197456,0.061924085,-0.038578764,0.15551382,-0.5378916,0.017583778,1.1904018,1.6230583,-0.0025050214,0.016874036,-0.4705453,-0.25137645,-0.09932004,0.82069343,1.6170862,-0.016733741,0.020613808,-0.99485844,-0.16783987,0.13943887,-0.63599145,-0.4368323,0.33407262,0.5102488,-0.30534393,-0.4936524,-0.9541676,0.63685673,-0.60868293,0.5222971,0.7518316,-0.66773874,-0.2982295,0.9273051,-0.004913562,0.005257493,0.0057770996,-0.5846651,0.6887774,-0.5298384,-0.8364896,-0.007338952,0.007283618,0.0029569296
1732,-0.36522153,0.033577133,0.047541305,-0.16506487,0.22972609,0.37518206,0.018439285,-0.028665626,-0.045999866,0.10095517,-0.33424613,0.055328604,-0.03312493,0.16201447,-0.54420185,0.0147728855,1.1987594,1.623017,-0.0024862855,0.016824158,-0.4771226,-0.244715,-0.10431801,0.81602615,1.6169438,-0.016721308,0.02067665,-0.8890133,-0.19236317,0.15695685,-0.74586403,-0.50371844,0.30737352,0.47362494,-0.32505125,-0.8488159,-1.1087383,0.8537863,-0.7165939,0.57643163,0.5799517,-0.60215205,-0.27246976,0.7755807,-0.0036459852,0.00027225187,-0.009618952,-0.70113325,0.6492062,-0.48145702,-0.23501508,-0.01689425,-0.0013838671,0.007179355
1733,-0.37417048,0.031342812,0.04900989,-0.17318873,0.22379644,0.37708884,0.023116546,-0.031864863,-0.055967722,0.08932651,-0.32522932,0.047240503,-0.0269614,0.16669615,-0.55015767,0.011944441,1.2055267,1.6229173,-0.0024603906,0.016690386,-0.4842748,-0.23810731,-0.11211266,0.8161733,1.6167237,-0.016597807,0.020726202,-0.9242669,-0.2364569,0.12586007,-0.8514917,-0.67046416,0.08869104,0.4656681,-0.3036398,-1.0863819,-1.1989367,0.90801275,-0.86348176,0.62926567,0.39887047,-0.59073514,-0.2871005,0.6146916,-0.012467191,0.003523207,-0.014526765,-0.7187272,0.6635618,-0.9598662,0.17390357,-0.023859948,0.017868482,0.0034512405
1734,-0.38419232,0.02888617,0.049539752,-0.18243279,0.2158428,0.37616292,0.027958507,-0.03443979,-0.06826918,0.07669311,-0.3166504,0.037829023,-0.02061787,0.16909213,-0.55529755,0.0077111144,1.2126694,1.6226736,-0.0024476638,0.016659448,-0.4883224,-0.23289728,-0.12103225,0.815107,1.616456,-0.016287256,0.020712292,-1.0569156,-0.24314626,-0.008209851,-0.9735577,-0.8775811,-0.20642377,0.5024635,-0.21738988,-1.3374813,-1.3017715,0.8210618,-0.98571444,0.614842,0.14279073,-0.4639285,-0.5002086,0.7757796,-0.029025473,0.000116594565,0.002037494,-0.20686573,0.4278413,-0.8610846,-0.27150986,-0.02713342,0.035919536,-0.0032161728
1735,-0.3947523,0.026606988,0.048541673,-0.19316657,0.2061682,0.37330875,0.033299584,-0.0361055,-0.08347311,0.0631183,-0.30819795,0.027372746,-0.015216898,0.16976453,-0.55889165,0.0027552892,1.2197527,1.6223923,-0.0024864338,0.016700182,-0.48840728,-0.23013231,-0.12756476,0.81120265,1.6162056,-0.016024252,0.02069012,-1.0340165,-0.21821277,-0.15695807,-1.1470827,-1.0184762,-0.31674957,0.55655795,-0.14038749,-1.6447737,-1.396976,0.8796901,-1.0869249,0.48854953,0.013690774,-0.29072013,-0.49072164,0.66715914,-0.026835285,-0.005561463,0.004929811,0.11524739,0.1801662,-0.5329106,-0.46080244,-0.02314511,0.021301994,-0.0015377916
1736,-0.40424943,0.023971591,0.046000518,-0.20590381,0.19534837,0.37014058,0.039693177,-0.03600242,-0.10081119,0.04238119,-0.29848152,0.015092057,-0.011747966,0.16921481,-0.5596962,-0.002658775,1.2253902,1.6222146,-0.0025723984,0.016658045,-0.4878986,-0.22916394,-0.13239782,0.80986077,1.6160239,-0.01590351,0.020715786,-0.871331,-0.3706067,-0.36014724,-1.3804678,-1.1264648,-0.2879962,0.7627173,0.31925717,-1.6738664,-3.5514493,1.0181359,-1.4181497,0.19961856,-0.08185318,0.09981663,-0.57939124,0.46716017,-0.012959039,-0.009834878,-0.008341922,0.039807115,0.020780731,-0.45224622,0.04957637,-0.0153697375,0.0077452315,0.0039401874
1737,-0.41249284,0.018617637,0.04215044,-0.2218661,0.18295956,0.36647016,0.048460253,-0.031194102,-0.11639486,-0.010983047,-0.2891757,-0.0015777454,-0.010914961,0.1700632,-0.5569731,-0.0072371266,1.2273095,1.6220622,-0.0027277218,0.016519256,-0.4864117,-0.22885852,-0.13616171,0.81123745,1.6158596,-0.015849503,0.020727037,-0.8108555,-0.62307894,-0.36844283,-1.7486553,-1.3173337,-0.4481163,0.9177914,0.46497986,-1.5151296,-6.112244,0.8456418,-1.801339,0.048641533,0.18858245,0.3676008,-0.38315657,0.035974186,-0.015803926,-0.01755242,-0.015494495,0.22361255,0.04546218,-0.32544672,0.19817957,-0.016323129,0.0043020057,-0.00022608173
1738,-0.41841322,0.012568053,0.039477855,-0.24245434,0.1685682,0.36267787,0.056582034,-0.028196996,-0.1324318,-0.07595661,-0.2804048,-0.019665087,-0.009652659,0.17212619,-0.5535982,-0.010237147,1.2263192,1.6221534,-0.0029475542,0.016127734,-0.48305318,-0.22739768,-0.13907458,0.8133051,1.6159209,-0.015792489,0.020660784,-0.3879094,-0.5520451,-0.17721751,-2.2930212,-1.5245119,-0.2847459,0.6882209,0.15806894,-1.699068,-6.5694776,0.94035196,-1.758253,0.21640919,0.20519112,0.29974714,-0.25312525,-0.1748199,0.020051498,-0.023224723,-0.048304357,0.4155206,0.22446518,-0.25875062,0.19899891,0.016082006,0.00625114,-0.009303823
1739,-0.42028168,0.007330598,0.03811015,-0.2682833,0.15178178,0.36044183,0.06244159,-0.02867058,-0.15115215,-0.13807818,-0.27060443,-0.037451632,-0.0060787206,0.17327051,-0.5488101,-0.014884394,1.2207702,1.6220766,-0.003159534,0.0155681595,-0.4755538,-0.22689852,-0.14030807,0.81152713,1.6162126,-0.015412632,0.020517547,-0.09131966,-0.5117707,-0.13402873,-2.7553747,-1.7954514,-0.20121948,0.54070467,-0.15383843,-2.0119843,-5.86347,0.97839254,-1.8006335,0.42820394,0.05972859,0.5927249,-0.59022844,-0.7911064,-0.01996844,-0.019936591,-0.057153203,0.9602342,-0.0663739,-0.047750276,-0.39668024,0.034219954,0.05106795,-0.015656589
1740,-0.420287,0.0015662977,0.035912756,-0.29774827,0.13230254,0.35872793,0.06851559,-0.031423885,-0.17348967,-0.18941115,-0.26059717,-0.057351988,-0.0015411827,0.16932188,-0.5394579,-0.023259435,1.213446,1.6215194,-0.003504235,0.01500504,-0.46596733,-0.23171946,-0.14065582,0.80927926,1.6167839,-0.014517204,0.020319747,0.02990245,-0.62511027,-0.2671178,-3.077188,-2.061125,-0.18396087,0.6554011,-0.34989524,-2.3893101,-4.5972176,0.9750409,-2.1187556,0.470273,-0.675447,1.1522967,-0.972941,-0.6915394,-0.07022694,-0.04017028,-0.054115318,0.96226454,-0.7547336,-0.031367175,-0.10775996,0.065602176,0.104061134,-0.021155374
1741,-0.41878763,-0.0044185054,0.033478934,-0.3311218,0.10960028,0.3572414,0.074482694,-0.03553278,-0.20022461,-0.22812481,-0.25121114,-0.07876707,0.0037794986,0.16172393,-0.5271384,-0.029916462,1.2024778,1.6210581,-0.0040690536,0.014443814,-0.45573667,-0.23997685,-0.14215152,0.81004924,1.617351,-0.013681551,0.020136928,0.2582614,-0.55837303,-0.21689561,-3.5181968,-2.4095774,-0.098396525,0.53072685,-0.43962538,-2.8671975,-3.4307463,0.9343641,-2.1264272,0.5862589,-0.8213343,1.27633,-0.47069559,-1.344491,-0.03372986,-0.061772693,-0.05465585,1.0677272,-0.868038,-0.2173012,0.18990634,0.050872345,0.07161252,-0.016649293
1742,-0.4147845,-0.007031212,0.033238776,-0.36855158,0.082565695,0.3541432,0.07627783,-0.037707973,-0.22993158,-0.21554008,-0.24148978,-0.096287094,0.012374066,0.15182339,-0.5156243,-0.029279878,1.1855682,1.6208273,-0.004754673,0.013839228,-0.44360226,-0.24778551,-0.14507864,0.80993426,1.6176844,-0.013148176,0.019901073,0.49467498,0.0010834263,0.10310545,-3.88133,-2.9161353,-0.55297035,-0.102355145,-0.029687505,-2.9020016,4.8904915,1.0071219,-1.4032867,1.0619811,-1.1062587,1.0397836,0.40961736,-1.883404,-0.017379276,-0.068817005,-0.060409393,1.302326,-0.6976781,-0.33245897,-0.13841036,0.024390616,0.043290265,-0.025832344
1743,-0.40868503,-0.006324273,0.031863794,-0.40872714,0.04998471,0.34572965,0.075734355,-0.036818795,-0.2540459,-0.16837896,-0.23167622,-0.10973437,0.021716561,0.1368281,-0.5026577,-0.024476811,1.1671591,1.6207354,-0.005597268,0.013177305,-0.43223268,-0.25766847,-0.14578012,0.8136014,1.6175609,-0.01279399,0.019550124,0.6448516,0.10431305,-0.2944606,-4.097326,-3.5638998,-1.1075442,-0.0461566,-0.020088358,-1.7777252,0.7901876,0.87189406,-1.3230664,0.79271936,-1.709217,1.4910893,0.5335074,-1.8436809,-0.00508261,-0.088521674,-0.06664096,1.0879501,-1.1791078,0.09614811,0.6396444,-0.028310034,0.031258125,-0.038759116
1744,-0.39986095,-0.008870388,0.022961963,-0.45172024,0.00853941,0.34087324,0.08340312,-0.029461691,-0.28211352,-0.1442518,-0.22603656,-0.12797011,0.022422485,0.11983092,-0.48234582,-0.019533033,1.1437843,1.6208622,-0.0064155953,0.012488685,-0.41631636,-0.2701363,-0.15105353,0.8139072,1.617219,-0.012510148,0.019035615,0.99358326,-0.40387967,-0.99149925,-4.439671,-4.5861564,-0.31694502,1.061669,0.9880387,-3.2053556,3.0981069,0.3041188,-1.9914025,-0.1613311,-1.702021,2.3074837,0.47749934,-2.6163297,0.019940216,-0.07649885,-0.066830136,1.9428585,-1.2514542,-0.8829542,-0.36878324,-0.035808448,0.025376918,-0.05498008
1745,-0.38802567,-0.011677364,0.016187377,-0.49877846,-0.040848386,0.3374813,0.09198578,-0.01903951,-0.31673485,-0.109099664,-0.22717346,-0.1438921,0.020980326,0.10679547,-0.46120986,-0.011954464,1.1163244,1.6217692,-0.0070948103,0.012185927,-0.3950364,-0.274213,-0.16687368,0.8089768,1.6170716,-0.012647543,0.018572869,1.3445566,-0.13807403,-0.40636176,-4.8792987,-5.109909,-0.4017477,0.60100704,1.0045894,-3.51249,3.646184,-0.33633873,-1.2289573,-0.018170658,-1.0805855,1.956165,0.9083651,-2.807526,0.11963896,-0.06165904,-0.012644731,2.2541356,0.15984695,-1.977486,-0.58837605,-0.0052200505,-0.031728983,-0.040953122
1746,-0.37174436,-0.010565721,0.015250016,-0.548101,-0.09217814,0.3305904,0.092725284,-0.012130291,-0.34591445,-0.0845712,-0.23078173,-0.1504579,0.024243068,0.09345258,-0.4426926,-0.0037694476,1.0919641,1.6228343,-0.007727194,0.012108509,-0.37331265,-0.2688673,-0.1835712,0.8042283,1.6171706,-0.013018186,0.01819845,1.8281693,0.19936915,-0.06399464,-4.9136176,-5.089967,-0.79743075,-0.14465058,0.6051931,-2.5960138,2.0483775,-0.3168022,-0.36266887,0.45017758,-1.5034112,1.8112959,0.7734902,-2.2169347,0.097279765,-0.061903965,-0.0058224276,2.073561,0.76573324,-1.4904472,-0.37544826,0.01626689,-0.03798255,-0.034740463
1747,-0.35208616,-0.00970016,0.013409523,-0.5957958,-0.14129016,0.3211241,0.09171307,-0.005403193,-0.3692158,-0.05902894,-0.23418121,-0.15340757,0.029353948,0.07484558,-0.42513078,0.004519548,1.0710474,1.6231056,-0.008280846,0.011959922,-0.354303,-0.26332274,-0.19525532,0.8036303,1.6173028,-0.013119768,0.01789907,2.015067,0.020957127,-0.22798903,-4.654722,-4.772028,-1.1069751,-0.086420976,0.68692213,-2.0906198,2.7202103,-0.3808833,-0.25079468,0.5498513,-2.083942,1.7221338,0.87850595,-2.014828,-0.005251966,-0.050476052,-0.018472025,1.7744591,0.42017442,-0.9801199,0.15545212,0.011542433,0.0030966087,-0.027058646
1748,-0.33169466,-0.009802158,0.011515956,-0.6410005,-0.1866521,0.3067188,0.09005943,0.0010555433,-0.38604912,-0.03216396,-0.2396004,-0.15430735,0.03550681,0.054624576,-0.40826854,0.012105547,1.049786,1.623051,-0.008667647,0.011897937,-0.33714774,-0.25886917,-0.20350493,0.80784655,1.6172473,-0.013067614,0.017625421,2.0920684,-0.025169555,-0.15005402,-4.441571,-4.3671064,-1.628801,-0.22519808,0.60574853,-1.4066237,2.6085036,-0.6058702,0.013380695,0.663425,-1.9913337,1.6615635,0.68271405,-2.195275,-0.005410397,-0.0322692,-0.00037247798,1.6625623,0.46262494,-0.733766,0.59642816,-0.013010535,0.006211253,-0.026888289
1749,-0.3096035,-0.009341675,0.011222218,-0.68420994,-0.2276924,0.28660983,0.085451655,0.004871972,-0.39258984,-0.018070085,-0.24570289,-0.15189146,0.04316013,0.035561517,-0.3926207,0.018881975,1.0280076,1.6231246,-0.008928429,0.011999384,-0.3219832,-0.25466678,-0.20842646,0.8166187,1.6170298,-0.012962641,0.01739521,2.3299332,0.012112148,-0.067592986,-4.2443843,-3.9328132,-2.0712852,-0.46212763,0.40250567,-0.45512435,1.4714916,-0.5826215,0.3012655,0.7363676,-1.8440434,1.5316125,0.66853064,-2.1871078,0.013000025,-0.022469386,0.014378771,1.4209473,0.3730425,-0.34997275,1.0526097,-0.02493625,0.012426769,-0.020820763
1750,-0.28553498,-0.010159986,0.010521343,-0.7254062,-0.26430228,0.26419196,0.08127828,0.008950852,-0.39454907,-0.00079669064,-0.2522857,-0.14868607,0.05004733,0.019451963,-0.37841362,0.02805488,1.0061126,1.6231945,-0.009069977,0.012249623,-0.30789223,-0.25237957,-0.20931506,0.82807547,1.61671,-0.01287164,0.017248137,2.4625304,-0.13662423,-0.053791463,-4.0380363,-3.460784,-2.3553488,-0.39812753,0.39038125,-0.004706786,1.7969612,-0.69818085,0.333194,0.6638831,-1.4671909,1.3491471,1.0663784,-2.1792526,0.0041756905,-0.009628831,0.029111426,1.3940952,0.13549262,0.06410847,1.2112694,-0.033983003,0.0075481622,-0.011543227
1751,-0.25925288,-0.0116334865,0.010706729,-0.7646938,-0.29359162,0.23956902,0.07662634,0.011858224,-0.3910168,0.013792697,-0.2587451,-0.14433822,0.056848362,0.0058566867,-0.36778682,0.04315728,0.9862438,1.6235049,-0.009127856,0.012558564,-0.29431394,-0.25030693,-0.20931998,0.8401244,1.6164877,-0.012875047,0.017218437,2.7417088,-0.053493038,0.15301502,-3.84645,-2.4865146,-2.6706285,-0.6640506,0.061265282,0.9187163,0.23195042,-0.5705572,0.5955926,0.76833034,-1.3247945,0.8504607,1.7790594,-1.8219796,0.042221215,-0.0031955298,0.03083792,1.3063016,0.2705628,-0.039362215,1.2172323,-0.016258135,-0.0039989795,0.0010060653
1752,-0.22914732,-0.013128001,0.011037292,-0.8018729,-0.31057215,0.2152378,0.071147606,0.0137105845,-0.38226813,0.022391949,-0.26246905,-0.13845748,0.063337125,-0.0065537654,-0.36019012,0.062467247,0.9669274,1.6240609,-0.009038307,0.012759267,-0.2818981,-0.2486401,-0.20779198,0.85172486,1.616442,-0.013020291,0.017296635,3.1482346,-0.20570669,-0.0031335135,-3.6157403,-1.151152,-2.3419797,-0.49429458,0.21699952,0.91278356,1.1171287,-0.27077785,0.5858578,0.5993744,-1.1891428,0.6978683,2.019141,-1.9906908,0.05992444,0.014329148,0.014800526,1.1997993,0.102112144,0.26725373,1.12637,0.0009358889,-0.018627392,0.01072829
1753,-0.19652367,-0.015584066,0.011282832,-0.83624816,-0.31657404,0.19182578,0.066253416,0.015537481,-0.37175044,0.03464884,-0.26479244,-0.13205665,0.0689673,-0.015855176,-0.35432035,0.08265952,0.94587916,1.6247541,-0.008823789,0.012862448,-0.27077696,-0.24716263,-0.20445322,0.8644793,1.6163985,-0.01325241,0.017418824,3.3447065,-0.26680937,0.055726875,-3.3165586,-0.27732363,-2.341674,-0.49447268,0.14406182,1.1591355,1.2405863,-0.19762243,0.6773733,0.55130833,-0.7701234,0.5116819,2.0097775,-2.1645389,0.07134206,0.02400544,0.008144999,1.0536746,0.1783896,0.37459084,1.367749,-0.006544609,-0.024416681,0.01233214
